,0,1,2,3,4,5,6
0,Balance Sheet of Bank Of Baroda (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,EQUITIES AND LIABILITIES,,,,,,
3,SHAREHOLDER'S FUNDS,,,,,,
4,Equity Share Capital,925.37,530.36,530.36,462.09,462.09,
5,Total Share Capital,925.37,530.36,530.36,462.09,462.09,
6,Revaluation Reserve,0.00,0.00,0.00,0.00,0.00,
7,Reserves and Surplus,70930.84,45410.73,42864.41,39841.16,39736.89,
8,Total Reserves and Surplus,70930.84,45410.73,42864.41,39841.16,39736.89,
9,Total ShareHolders Funds,71856.22,45941.10,43394.77,40303.25,40198.99,
10,Deposits,945984.43,638689.72,591314.82,601675.17,574037.87,
11,Borrowings,93069.31,67201.30,62571.97,30611.44,33471.70,
12,Other Liabilities and Provisions,47005.56,24113.29,22718.21,22285.56,23667.92,
13,Total Capital and Liabilities,1157915.52,780987.40,719999.77,694875.42,671376.48,
14,ASSETS,,,,,,
15,Cash and Balances with Reserve Bank of India,32645.85,26661.73,22699.64,22780.21,21672.42,
16,Balances with Banks Money at Call and Short Notice,89255.27,62567.89,70197.74,127689.70,112227.93,
17,Investments,274614.61,182298.08,163184.53,129630.54,120450.52,
18,Advances,690120.73,468818.74,427431.83,383259.22,383770.18,
19,Fixed Assets,8889.29,6990.30,5367.39,5758.37,6253.78,
20,Other Assets,62389.76,33650.68,31118.64,25757.37,27001.65,
21,Total Assets,1157915.52,780987.40,719999.77,694875.42,671376.48,
22,OTHER ADDITIONAL INFORMATION,,,,,,
23,Number of Branches,9528.00,5598.00,5467.00,5481.00,5436.00,
24,Number of Employees,84283.00,55754.00,55000.00,52420.00,52021.00,
25,Capital Adequacy Ratios (%),13.00,13.00,12.00,13.00,13.00,
26,KEY PERFORMANCE INDICATORS,,,,,,
27,Tier 1 (%),11.00,12.00,10.00,11.00,11.00,
28,Tier 2 (%),3.00,2.00,2.00,2.00,2.00,
29,ASSETS QUALITY,,,,,,
30,Gross NPA,69381.43,48232.76,56480.00,42719.00,40521.04,
31,Gross NPA (%),9.00,10.00,12.00,10.00,10.00,
32,Net NPA,21576.60,15609.50,23483.00,18080.00,19046.46,
33,Net NPA (%),3.13,3.33,5.00,5.00,5.00,
34,Net NPA To Advances (%),3.00,3.00,5.00,5.00,5.00,
35,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,
36,Bills for Collection,52009.74,49059.93,45779.69,37599.42,32343.74,
37,Contingent Liabilities,320747.63,380312.98,298226.66,252518.96,228977.16,
