,0,1,2,3,4,5,6
0,Balance Sheet of IndusInd Bank (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,EQUITIES AND LIABILITIES,,,,,,
3,SHAREHOLDER'S FUNDS,,,,,,
4,Equity Share Capital,773.37,693.54,602.69,600.22,598.15,
5,Total Share Capital,773.37,693.54,602.69,600.22,598.15,
6,Revaluation Reserve,0.00,319.58,325.55,362.20,374.59,
7,Reserves and Surplus,42592.04,33010.08,25746.55,22864.65,19658.18,
8,Total Reserves and Surplus,42592.04,33329.66,26072.10,23226.85,20032.77,
9,Total ShareHolders Funds,43365.41,34706.49,26685.97,23841.64,20646.12,
10,Deposits,256204.96,202039.81,194867.91,151639.17,126572.22,
11,Borrowings,51322.81,60753.55,47321.12,38289.08,22453.69,
12,Other Liabilities and Provisions,12079.57,9557.70,8944.42,7856.27,8976.38,
13,Total Capital and Liabilities,362972.75,307057.55,277819.42,221626.16,178648.41,
14,ASSETS,,,,,,
15,Cash and Balances with Reserve Bank of India,17870.68,13675.25,9961.17,10962.41,7748.75,
16,Balances with Banks Money at Call and Short Notice,38456.51,2328.40,4822.23,2253.47,10879.51,
17,Investments,69694.71,59979.94,59266.16,50076.72,36702.14,
18,Advances,212595.41,206783.17,186393.50,144953.66,113080.51,
19,Fixed Assets,1809.37,1820.11,1710.01,1338.75,1335.23,
20,Other Assets,22546.07,22470.68,15666.35,12041.16,8902.28,
21,Total Assets,362972.75,307057.55,277819.42,221626.16,178648.41,
22,OTHER ADDITIONAL INFORMATION,,,,,,
23,Number of Branches,0.00,1911.00,1665.00,1400.00,1200.00,
24,Number of Employees,0.00,30674.00,27739.00,25284.00,25314.00,
25,Capital Adequacy Ratios (%),17.38,15.04,14.16,15.00,15.00,
26,KEY PERFORMANCE INDICATORS,,,,,,
27,Tier 1 (%),0.00,14.57,13.70,15.00,15.00,
28,Tier 2 (%),0.00,0.47,0.46,0.00,1.00,
29,ASSETS QUALITY,,,,,,
30,Gross NPA,5794.99,5146.74,3947.41,1704.91,1054.87,
31,Gross NPA (%),3.00,2.00,2.00,1.00,1.00,
32,Net NPA,1476.57,1886.58,2248.28,745.67,438.91,
33,Net NPA (%),0.69,0.91,1.21,1.00,0.00,
34,Net NPA To Advances (%),1.00,1.00,1.00,1.00,0.00,
35,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,
36,Bills for Collection,0.00,22573.29,32971.51,37415.48,19006.91,
37,Contingent Liabilities,0.00,967595.58,952668.45,662099.16,406387.19,
