,0,1,2,3,4,5,6
0,Balance Sheet of South Indian Bank (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,EQUITIES AND LIABILITIES,,,,,,
3,SHAREHOLDER'S FUNDS,,,,,,
4,Equity Share Capital,209.27,180.97,180.97,180.88,180.28,
5,Total Share Capital,209.27,180.97,180.97,180.88,180.28,
6,Revaluation Reserve,0.00,321.09,238.59,240.32,243.84,
7,Reserves and Surplus,5597.89,4972.73,4915.77,4820.02,4421.34,
8,Total Reserves and Surplus,5597.89,5293.83,5154.36,5060.34,4665.19,
9,Total ShareHolders Funds,5807.16,5477.35,5337.07,5243.17,4848.49,
10,Deposits,82710.55,83033.89,80420.12,72029.59,66117.49,
11,Borrowings,4108.27,6893.23,4903.20,4043.38,1957.76,
12,Other Liabilities and Provisions,1523.19,1628.43,1618.82,1369.73,1388.42,
13,Total Capital and Liabilities,94149.17,97032.90,92279.22,82685.87,74312.15,
14,ASSETS,,,,,,
15,Cash and Balances with Reserve Bank of India,3304.71,2805.98,3661.82,3258.24,3077.98,
16,Balances with Banks Money at Call and Short Notice,5463.16,1383.78,1160.94,962.81,809.74,
17,Investments,20321.08,20625.27,19081.38,18363.08,19429.67,
18,Advances,58056.48,64439.47,62693.74,54562.89,46389.47,
19,Fixed Assets,795.17,800.04,708.66,680.78,656.10,
20,Other Assets,6208.57,6978.35,4972.68,4858.08,3949.19,
21,Total Assets,94149.17,97032.90,92279.22,82685.87,74312.15,
22,OTHER ADDITIONAL INFORMATION,,,,,,
23,Number of Branches,0.00,935.00,870.00,854.00,850.00,
24,Number of Employees,0.00,8570.00,8440.00,7946.00,7677.00,
25,Capital Adequacy Ratios (%),15.42,13.41,13.00,13.00,12.00,
26,KEY PERFORMANCE INDICATORS,,,,,,
27,Tier 1 (%),0.00,10.79,10.00,10.00,11.00,
28,Tier 2 (%),0.00,2.62,3.00,2.00,1.00,
29,ASSETS QUALITY,,,,,,
30,Gross NPA,4143.24,3261.77,3131.66,1980.30,1149.01,
31,Gross NPA (%),7.00,5.00,5.00,4.00,2.00,
32,Net NPA,2734.52,2150.78,2163.62,1415.80,674.56,
33,Net NPA (%),4.71,3.34,3.00,3.00,1.00,
34,Net NPA To Advances (%),0.00,3.00,3.00,3.00,1.00,
35,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,
36,Bills for Collection,0.00,1780.09,1436.09,1192.87,980.10,
37,Contingent Liabilities,0.00,10752.76,9669.37,11507.65,7215.15,
