,0,1,2,3,4,5,6
0,Balance Sheet of AU Small Finance Bank (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,EQUITIES AND LIABILITIES,,,,,,
3,SHAREHOLDER'S FUNDS,,,,,,
4,Equity Share Capital,312.21,304.12,292.36,285.70,284.25,
5,Total Share Capital,312.21,304.12,292.36,285.70,284.25,
6,Revaluation Reserve,0.00,0.00,0.00,0.00,0.00,
7,Reserves and Surplus,5963.00,4020.56,2652.59,1977.98,1697.19,
8,Total Reserves and Surplus,5963.00,4020.56,2652.59,1977.98,1697.19,
9,Total ShareHolders Funds,6275.22,4376.81,3162.89,2281.18,1987.59,
10,Deposits,35979.31,26163.93,19422.44,7923.32,0.00,
11,Borrowings,7029.70,10335.32,8613.36,7638.86,7119.89,
12,Other Liabilities and Provisions,2307.08,1267.01,1424.11,989.41,673.75,
13,Total Capital and Liabilities,51591.31,42143.07,32622.80,18832.77,9781.22,
14,ASSETS,,,,,,
15,Cash and Balances with Reserve Bank of India,1569.35,1049.64,811.14,492.12,13.43,
16,Balances with Banks Money at Call and Short Notice,3211.99,2320.04,929.05,1269.10,611.53,
17,Investments,10815.41,10668.22,7161.67,3050.59,2150.31,
18,Advances,34608.91,26992.42,22818.73,13312.13,6550.94,
19,Fixed Assets,482.37,448.00,447.03,386.09,275.84,
20,Other Assets,903.27,664.76,455.17,322.74,179.17,
21,Total Assets,51591.31,42143.07,32622.80,18832.77,9781.22,
22,OTHER ADDITIONAL INFORMATION,,,,,,
23,Number of Branches,0.00,406.00,322.00,306.00,284.00,
24,Number of Employees,0.00,17112.00,12623.00,11151.00,8515.00,
25,Capital Adequacy Ratios (%),0.00,21.99,19.31,19.31,23.04,
26,KEY PERFORMANCE INDICATORS,,,,,,
27,Tier 1 (%),0.00,18.36,15.96,18.42,21.46,
28,Tier 2 (%),0.00,3.63,3.35,0.89,1.58,
29,ASSETS QUALITY,,,,,,
30,Gross NPA,1502.83,457.78,470.14,269.73,124.51,
31,Gross NPA (%),4.00,2.00,2.00,2.00,2.00,
32,Net NPA,755.45,217.30,294.50,169.33,80.46,
33,Net NPA (%),2.18,0.81,1.29,1.27,1.22,
34,Net NPA To Advances (%),0.00,1.00,1.00,1.00,1.00,
35,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,
36,Bills for Collection,0.00,0.00,0.00,0.00,0.00,
37,Contingent Liabilities,0.00,1360.05,502.14,0.00,0.00,
