,0,1,2,3,4,5,6
0,Profit & Loss account of ITC (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],48151.24,46323.72,45221.41,43956.90,55001.69,
4,Less: Excise/Sevice Tax/Other Levies,3039.43,1187.64,788.74,3702.23,15359.78,
5,Revenue From Operations [Net],45111.81,45136.08,44432.67,40254.67,39641.91,
6,Total Operating Revenues,45485.11,45619.70,44995.65,40627.54,40088.68,
7,Other Income,3250.99,3013.66,2484.54,2129.84,1985.91,
8,Total Revenue,48736.10,48633.36,47480.19,42757.38,42074.59,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,13605.07,13121.76,13184.97,11756.21,11765.56,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-526.86,-176.34,-180.14,1041.85,644.17,
13,Employee Benefit Expenses,2820.95,2658.21,2728.44,2487.46,2444.31,
14,Finance Costs,47.47,55.72,34.19,86.65,22.95,
15,Depreciation And Amortisation Expenses,1561.83,1563.27,1311.70,1145.37,1038.04,
16,Other Expenses,7167.09,7822.11,7656.55,6809.06,7090.03,
17,Total Expenses,31571.95,29334.44,29036.03,26318.58,26571.63,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",17164.15,19298.92,18444.16,16438.80,15502.96,
19,Exceptional Items,0.00,-132.11,0.00,412.90,0.00,
20,Profit/Loss Before Tax,17164.15,19166.81,18444.16,16851.70,15502.96,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,4229.66,4441.97,5849.24,5599.83,5285.65,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-411.21,130.60,28.62,16.41,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,4229.66,4030.76,5979.84,5628.45,5302.06,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,12934.49,15136.05,12464.32,11223.25,10200.90,
28,Profit/Loss From Continuing Operations,12934.49,15136.05,12464.32,11223.25,10200.90,
29,Profit/Loss For The Period,12934.49,15136.05,12464.32,11223.25,10200.90,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),10.59,12.33,10.19,9.22,8.43,
33,Diluted EPS (Rs.),10.59,12.31,10.13,9.16,8.38,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,7048.71,6285.21,5770.01,6840.12,
42,Tax On Dividend,0.00,1373.52,1201.69,1110.24,1333.52,
43,Equity Dividend Rate (%),1075.00,1015.00,575.00,515.00,475.00,
