,0,1,2,3,4,5,6
0,Profit & Loss account of Motherson Sumi Systems (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],3635.31,6814.20,7510.70,7519.60,6857.20,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,211.20,715.40,
5,Revenue From Operations [Net],3635.31,6814.20,7510.70,7308.40,6141.80,
6,Total Operating Revenues,3669.21,6873.80,7581.30,7456.10,6286.70,
7,Other Income,110.35,378.40,186.50,140.40,168.00,
8,Total Revenue,3779.56,7252.20,7767.80,7596.50,6454.70,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2179.26,3569.40,4200.20,3880.20,3117.80,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-64.92,48.50,-52.20,-89.50,-16.60,
13,Employee Benefit Expenses,502.58,1217.60,1178.50,1061.90,856.00,
14,Finance Costs,89.67,30.60,17.60,43.30,12.40,
15,Depreciation And Amortisation Expenses,198.26,288.30,219.30,218.30,197.70,
16,Other Expenses,541.59,837.90,920.10,963.60,831.30,
17,Total Expenses,3516.51,6090.80,6545.40,6385.80,5281.90,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",263.05,1161.40,1222.40,1210.70,1172.80,
19,Exceptional Items,-19.85,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,243.20,1161.40,1222.40,1210.70,1172.80,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,49.18,274.20,310.60,401.60,355.60,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-11.60,98.00,-70.00,-10.10,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,49.18,262.60,408.60,331.60,345.50,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,194.02,898.80,813.80,879.10,827.30,
28,Profit/Loss From Continuing Operations,520.70,898.80,813.80,879.10,827.30,
29,Profit/Loss For The Period,520.70,898.80,813.80,879.10,827.30,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),1.65,2.85,2.58,4.18,4.04,
33,Diluted EPS (Rs.),1.65,2.85,2.58,4.18,4.04,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,947.40,473.70,421.00,0.00,
42,Tax On Dividend,0.00,134.00,76.60,76.50,0.00,
43,Equity Dividend Rate (%),0.00,150.00,150.00,225.00,200.00,
