,0,1,2,3,4,5,6
0,Profit & Loss account of Indian Overseas Bank (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Interest / Discount on Advances / Bills,11512.55,11727.01,11960.83,14053.02,16662.31,
4,Income from Investments,5207.95,4922.28,4797.04,5209.48,6483.51,
5,Interest on Balance with RBI and Other Inter-Bank funds,624.54,614.15,483.69,416.55,371.47,
6,Others,61.07,367.83,673.65,39.54,0.00,
7,Total Interest Earned,17406.11,17631.26,17915.21,19718.60,23517.29,
8,Other Income,3359.68,4206.32,3746.44,3372.64,2528.26,
9,Total Income,20765.79,21837.58,21661.65,23091.23,26045.55,
10,EXPENDITURE,,,,,,
11,Interest Expended,12103.28,12352.13,12447.64,14529.02,18134.60,
12,Payments to and Provisions for Employees,3240.72,2646.85,2994.15,3044.67,3390.40,
13,Depreciation,300.61,304.24,272.47,214.86,196.48,
14,Operating Expenses (excludes Employee Cost & Depreciation),1587.51,1500.49,2318.31,1652.48,1438.62,
15,Total Operating Expenses,5128.83,4451.58,5584.93,4912.01,5025.50,
16,Provision Towards Income Tax,13.56,14.14,59.81,268.55,418.53,
17,Provision Towards Deferred Tax,169.36,-2236.80,-2392.02,232.74,-1249.31,
18,Other Provisions and Contingencies,11878.16,10994.41,12260.79,6565.65,6613.56,
19,Total Provisions and Contingencies,12061.08,8771.75,9928.58,7066.94,5782.78,
20,Total Expenditure,29293.19,25575.46,27961.15,26507.97,28942.88,
21,Net Profit / Loss for The Year,-8527.40,-3737.88,-6299.50,-3416.74,-2897.33,
22,Net Profit / Loss After EI & Prior Year Items,-8527.40,-3737.88,-6299.50,-3416.74,-2897.33,
23,Profit / Loss Brought Forward,-10275.72,-6373.70,0.00,-3423.59,-489.84,
24,Total Profit / Loss available for Appropriations,-18803.13,-10111.58,-6299.50,-6840.32,-3387.17,
25,APPROPRIATIONS,,,,,,
26,Transfer To / From Statutory Reserve,0.00,0.00,0.00,0.00,0.00,
27,Transfer To / From Capital Reserve,0.00,0.00,74.21,138.62,36.42,
28,Transfer To / From Revenue And Other Reserves,174.00,164.15,0.00,0.00,0.00,
29,Dividend and Dividend Tax for The Previous Year,0.00,0.00,0.00,0.00,0.00,
30,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
31,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
32,Balance Carried Over To Balance Sheet,-18977.13,-10275.72,-6373.71,-6978.95,-3423.59,
33,Total Appropriations,-18803.13,-10111.58,-6299.50,-6840.32,-3387.17,
34,OTHER INFORMATION,,,,,,
35,EARNINGS PER SHARE,,,,,,
36,Basic EPS (Rs.),-7.99,-6.83,-23.25,-15.78,-19.86,
37,Diluted EPS (Rs.),-7.99,-6.83,-23.25,-15.78,-19.86,
38,DIVIDEND PERCENTAGE,,,,,,
39,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
