,0,1,2,3,4,5,6
0,Profit & Loss account of Schneider Electric Infrastructure (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1373.10,1371.50,1325.38,1371.47,1544.33,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,19.68,113.87,150.25,
5,Revenue From Operations [Net],1373.10,1371.50,1305.70,1257.60,1394.08,
6,Total Operating Revenues,1384.41,1390.31,1313.97,1263.09,1402.61,
7,Other Income,12.04,43.46,24.75,27.41,10.61,
8,Total Revenue,1396.45,1433.77,1338.72,1290.50,1413.22,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,942.11,957.15,967.61,862.25,996.69,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",37.88,35.80,-47.65,2.22,-14.48,
13,Employee Benefit Expenses,209.50,199.75,184.58,172.68,168.18,
14,Finance Costs,48.08,44.38,43.55,42.04,42.80,
15,Depreciation And Amortisation Expenses,21.83,25.79,26.88,27.40,25.78,
16,Other Expenses,164.92,159.18,212.04,341.04,198.24,
17,Total Expenses,1427.38,1430.14,1403.39,1459.17,1429.68,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-30.93,3.64,-64.67,-168.67,-16.46,
19,Exceptional Items,1.35,-28.00,0.00,-7.23,-1.73,
20,Profit/Loss Before Tax,-29.58,-24.37,-64.67,-175.91,-18.20,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,0.00,0.00,0.00,0.00,0.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,0.00,0.00,0.00,0.00,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,0.00,0.00,0.00,0.00,0.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-29.58,-24.37,-64.67,-175.91,-18.20,
28,Profit/Loss From Continuing Operations,-29.58,-24.37,-64.67,-175.91,-18.20,
29,Profit/Loss For The Period,-29.58,-24.37,-64.67,-175.91,-18.20,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-1.24,-1.02,-2.72,-7.41,-0.89,
33,Diluted EPS (Rs.),-1.24,-1.02,-2.72,-7.41,-0.89,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,279.85,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,716.83,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.76,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,2.72,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
