,0,1,2,3,4,5,6
0,Profit & Loss account of Federal Bank (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Interest / Discount on Advances / Bills,10795.12,10670.87,9089.62,7538.78,6545.68,
4,Income from Investments,2348.94,2184.07,2037.45,1917.44,1801.40,
5,Interest on Balance with RBI and Other Inter-Bank funds,368.17,139.96,73.47,95.82,98.93,
6,Others,245.68,215.85,218.49,200.83,231.38,
7,Total Interest Earned,13757.91,13210.75,11419.02,9752.86,8677.38,
8,Other Income,1944.91,1931.41,1351.02,1159.12,1081.81,
9,Total Income,15702.82,15142.16,12770.05,10911.98,9759.19,
10,EXPENDITURE,,,,,,
11,Interest Expended,8224.20,8561.85,7242.68,6170.05,5624.74,
12,Payments to and Provisions for Employees,2034.18,1772.36,1377.76,1242.47,1163.75,
13,Depreciation,0.00,119.46,120.38,123.17,122.17,
14,Operating Expenses (excludes Employee Cost & Depreciation),1657.54,1483.80,1266.13,1085.26,923.61,
15,Total Operating Expenses,3691.72,3375.61,2764.27,2450.90,2209.53,
16,Provision Towards Income Tax,546.97,489.75,663.36,461.03,678.95,
17,Provision Towards Deferred Tax,0.00,0.00,0.00,3.98,-203.24,
18,Other Provisions and Contingencies,1649.63,1172.17,855.85,947.17,618.41,
19,Total Provisions and Contingencies,2196.60,1661.92,1519.21,1412.18,1094.12,
20,Total Expenditure,14112.52,13599.38,11526.16,10033.14,8928.40,
21,Net Profit / Loss for The Year,1590.30,1542.78,1243.89,878.85,830.79,
22,Net Profit / Loss After EI & Prior Year Items,1590.30,1542.78,1243.89,878.85,830.79,
23,Profit / Loss Brought Forward,0.00,2174.28,1742.49,1451.27,1056.98,
24,Total Profit / Loss available for Appropriations,0.00,3717.07,2986.37,2330.11,1887.77,
25,APPROPRIATIONS,,,,,,
26,Transfer To / From Statutory Reserve,0.00,385.70,310.97,219.71,207.70,
27,Transfer To / From Capital Reserve,0.00,135.83,34.48,26.83,65.85,
28,Transfer To / From Revenue And Other Reserves,0.00,147.46,143.93,97.07,131.43,
29,Dividend and Dividend Tax for The Previous Year,0.00,335.41,0.00,210.58,0.02,
30,Equity Share Dividend,0.00,0.00,198.01,0.00,0.00,
31,Tax On Dividend,0.00,0.00,40.70,0.00,0.00,
32,Balance Carried Over To Balance Sheet,0.00,2616.67,2174.28,1742.49,1451.27,
33,Total Appropriations,0.00,3717.07,2986.37,2330.11,1887.77,
34,OTHER INFORMATION,,,,,,
35,EARNINGS PER SHARE,,,,,,
36,Basic EPS (Rs.),7.94,7.76,6.28,4.62,4.83,
37,Diluted EPS (Rs.),7.94,7.70,6.24,4.56,4.76,
38,DIVIDEND PERCENTAGE,,,,,,
39,Equity Dividend Rate (%),35.00,0.00,70.00,50.00,45.00,
