,0,1,2,3,4,5,6
0,Profit & Loss account of Trent (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2047.53,3407.60,2491.20,2217.61,1798.24,
4,Less: Excise/Sevice Tax/Other Levies,0.00,266.51,0.00,180.98,109.26,
5,Revenue From Operations [Net],2047.53,3141.09,2491.20,2036.63,1688.98,
6,Total Operating Revenues,2047.53,3177.67,2531.68,2066.29,1716.58,
7,Other Income,204.25,151.76,36.30,42.55,58.99,
8,Total Revenue,2251.77,3329.43,2567.98,2108.84,1775.57,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.08,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",174.76,-78.18,-146.46,-40.04,-29.61,
13,Employee Benefit Expenses,255.02,313.10,252.46,202.56,166.05,
14,Finance Costs,237.98,238.29,36.75,30.56,33.67,
15,Depreciation And Amortisation Expenses,235.87,231.13,46.47,41.71,37.61,
16,Other Expenses,559.07,697.62,810.34,703.62,621.89,
17,Total Expenses,2317.57,3083.88,2378.37,1937.20,1665.23,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-65.80,245.55,189.61,171.64,110.34,
19,Exceptional Items,-6.34,-0.03,-0.45,0.00,24.70,
20,Profit/Loss Before Tax,-72.14,245.52,189.16,171.64,135.04,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-21.12,60.04,68.17,61.00,31.58,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,33.59,-3.88,-6.09,-3.41,
25,Tax For Earlier Years,0.00,-2.69,-2.62,0.00,0.00,
26,Total Tax Expenses,-21.12,90.94,61.67,54.91,28.17,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-51.01,154.58,127.49,116.73,106.87,
28,Profit/Loss From Continuing Operations,-51.01,154.58,127.49,116.73,106.87,
29,Profit/Loss For The Period,-51.01,154.58,127.49,116.73,106.87,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-1.44,4.45,3.84,3.51,3.22,
33,Diluted EPS (Rs.),-1.44,4.45,3.84,3.51,3.22,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,43.20,38.21,33.23,0.00,
42,Tax On Dividend,0.00,8.88,7.86,6.77,0.00,
43,Equity Dividend Rate (%),60.00,100.00,130.00,115.00,100.00,
