,0,1,2,3,4,5,6
0,Profit & Loss account of Vinati Organics (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],954.26,1010.52,1107.57,741.23,666.37,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,12.52,40.54,
5,Revenue From Operations [Net],954.26,1010.52,1107.57,728.71,625.83,
6,Total Operating Revenues,954.26,1028.87,1127.92,743.36,640.79,
7,Other Income,25.86,44.99,30.17,17.02,12.48,
8,Total Revenue,980.11,1073.86,1158.09,760.38,653.28,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,415.86,431.50,528.59,370.23,306.13,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-28.20,-2.79,-3.49,7.05,-5.58,
13,Employee Benefit Expenses,72.64,64.28,54.20,48.98,41.88,
14,Finance Costs,0.21,1.09,0.94,1.21,1.86,
15,Depreciation And Amortisation Expenses,42.91,33.16,27.39,23.36,21.61,
16,Other Expenses,141.43,121.96,125.22,105.88,81.42,
17,Total Expenses,644.86,649.19,732.85,557.00,447.31,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",335.26,424.67,425.24,203.37,205.97,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,335.26,424.67,425.24,203.37,205.97,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,65.92,95.60,138.62,55.56,47.84,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-14.09,3.71,11.31,20.11,
25,Tax For Earlier Years,0.00,9.34,0.42,-7.37,-2.26,
26,Total Tax Expenses,65.92,90.85,142.75,59.49,65.69,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,269.34,333.82,282.49,143.88,140.28,
28,Profit/Loss From Continuing Operations,269.34,333.82,282.49,143.88,140.28,
29,Profit/Loss For The Period,269.34,333.82,282.49,143.88,140.28,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),26.20,32.48,54.97,27.93,27.19,
33,Diluted EPS (Rs.),26.20,32.48,54.97,27.93,27.19,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,87.36,23.13,2.58,2.58,
42,Tax On Dividend,0.00,17.96,4.75,0.53,0.53,
43,Equity Dividend Rate (%),600.00,550.00,350.00,225.00,25.00,
