,0,1,2,3,4,5,6
0,Profit & Loss account of Titan Company (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],19046.00,19732.26,18885.34,15483.45,12925.68,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,34.55,102.35,
5,Revenue From Operations [Net],19046.00,19732.26,18885.34,15448.90,12823.33,
6,Total Operating Revenues,20602.00,20009.64,19069.97,15621.30,12896.52,
7,Other Income,181.00,146.41,178.50,86.40,64.77,
8,Total Revenue,20783.00,20156.05,19248.47,15707.70,12961.29,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,13143.00,12489.05,11822.04,10240.21,8449.38,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",164.00,-835.81,-663.78,-931.39,-288.47,
13,Employee Benefit Expenses,911.00,1040.12,878.79,762.26,695.54,
14,Finance Costs,181.00,149.48,44.45,47.68,37.13,
15,Depreciation And Amortisation Expenses,331.00,309.69,138.89,109.67,93.23,
16,Other Expenses,2221.00,2039.98,2201.79,1739.99,1716.82,
17,Total Expenses,19413.00,18051.08,17251.10,14045.33,11831.50,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1370.00,2104.97,1997.37,1662.37,1129.79,
19,Exceptional Items,-137.00,0.00,-70.00,-91.65,-96.37,
20,Profit/Loss Before Tax,1233.00,2104.97,1927.37,1570.72,1033.42,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,356.00,551.84,602.01,446.43,300.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,35.50,-49.00,-38.58,-28.44,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,356.00,587.34,553.01,407.85,271.56,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,877.00,1517.63,1374.36,1162.87,761.86,
28,Profit/Loss From Continuing Operations,877.00,1517.63,1374.36,1162.87,761.86,
29,Profit/Loss For The Period,877.00,1517.63,1374.36,1162.87,761.86,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),9.88,17.09,15.48,13.10,8.58,
33,Diluted EPS (Rs.),9.88,17.09,15.48,13.10,8.58,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,443.89,332.92,230.81,0.00,
42,Tax On Dividend,0.00,91.24,68.45,46.99,0.00,
43,Equity Dividend Rate (%),400.00,400.00,500.00,375.00,260.00,
