,0,1,2,3,4,5,6
0,Profit & Loss account of Mangalore Refinery and Petrochemicals (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],51019.19,60728.25,72283.09,63067.07,59415.05,
4,Less: Excise/Sevice Tax/Other Levies,18836.78,9749.61,10252.97,14633.06,16222.61,
5,Revenue From Operations [Net],32182.41,50978.64,62030.11,48434.01,43192.44,
6,Total Operating Revenues,32182.41,51001.93,62062.14,48450.58,43207.87,
7,Other Income,118.46,105.04,155.27,204.57,423.20,
8,Total Revenue,32300.87,51106.97,62217.40,48655.15,43631.07,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,29407.26,46624.27,58513.71,43248.16,37488.76,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-1202.82,1347.42,-561.64,-766.72,-288.30,
13,Employee Benefit Expenses,510.94,440.12,428.66,417.35,352.01,
14,Finance Costs,352.05,742.59,471.75,440.46,517.17,
15,Depreciation And Amortisation Expenses,853.00,783.21,756.75,671.32,677.92,
16,Other Expenses,1532.37,1772.72,1486.53,1267.99,949.39,
17,Total Expenses,32645.97,55062.40,61621.84,45278.56,39696.94,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-345.10,-3955.43,595.56,3376.59,3934.13,
19,Exceptional Items,0.00,0.00,-14.79,-25.89,1597.29,
20,Profit/Loss Before Tax,-345.10,-3955.43,580.77,3350.70,5531.42,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-104.64,0.00,122.16,699.57,1185.38,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-1351.52,113.28,427.72,702.36,
25,Tax For Earlier Years,0.00,103.74,13.38,-0.72,0.00,
26,Total Tax Expenses,-104.64,-1247.79,248.81,1126.58,1887.73,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-240.46,-2707.64,331.96,2224.12,3643.69,
28,Profit/Loss From Continuing Operations,-240.46,-2707.64,331.96,2224.12,3643.69,
29,Profit/Loss For The Period,-240.46,-2707.64,331.96,2224.12,3643.69,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-1.37,-15.45,1.89,12.69,20.79,
33,Diluted EPS (Rs.),-1.37,-15.45,1.89,12.69,20.79,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,38322.04,48617.82,33534.69,29233.76,
36,Indigenous Raw Materials,0.00,7604.07,9895.89,8721.91,7172.19,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,175.26,525.78,1051.56,0.00,
42,Tax On Dividend,0.00,36.03,108.08,214.07,0.00,
43,Equity Dividend Rate (%),0.00,0.00,10.00,30.00,60.00,
