,0,1,2,3,4,5,6
0,Profit & Loss account of Strides Pharma Science (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1857.57,1533.78,1386.02,1307.38,1269.35,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1857.57,1533.78,1386.02,1307.38,1269.35,
6,Total Operating Revenues,1857.57,1674.15,1537.44,1469.61,1381.82,
7,Other Income,89.00,100.16,114.61,156.20,169.06,
8,Total Revenue,1946.56,1774.31,1652.04,1625.81,1550.87,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1050.10,848.34,903.77,759.15,634.79,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-117.53,1.18,-45.52,-17.79,-12.71,
13,Employee Benefit Expenses,272.72,221.77,223.21,224.54,228.48,
14,Finance Costs,65.34,66.71,54.09,81.97,71.96,
15,Depreciation And Amortisation Expenses,99.34,91.63,83.00,77.81,70.01,
16,Other Expenses,408.65,354.37,296.35,266.73,248.16,
17,Total Expenses,1834.93,1622.46,1535.49,1432.29,1353.07,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",111.64,151.86,116.56,193.51,197.81,
19,Exceptional Items,0.00,0.00,-3.52,-29.38,-15.16,
20,Profit/Loss Before Tax,111.64,151.86,113.03,164.13,182.65,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,33.40,19.79,24.63,37.32,11.84,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,20.37,-26.01,-29.64,18.87,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,33.40,40.16,-1.38,7.69,30.71,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,78.24,111.70,114.41,156.45,151.94,
28,Profit/Loss From Continuing Operations,78.24,111.70,114.41,156.45,151.94,
29,Profit/Loss For The Period,78.24,111.70,110.37,891.59,108.54,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),8.73,12.47,12.33,99.64,12.14,
33,Diluted EPS (Rs.),8.72,12.47,12.32,99.61,12.12,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,156.30,17.91,47.82,43.23,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),25.00,140.00,30.00,20.00,45.00,
