,0,1,2,3,4,5,6
0,Profit & Loss account of Cadila Healthcare (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],7790.40,5967.70,5746.60,5588.70,3098.00,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,12.70,43.80,
5,Revenue From Operations [Net],7790.40,5967.70,5746.60,5576.00,3054.20,
6,Total Operating Revenues,7790.40,6347.40,6037.40,5809.90,3230.70,
7,Other Income,78.90,849.40,559.30,207.90,583.10,
8,Total Revenue,7869.30,7196.80,6596.70,6017.80,3813.80,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2346.40,1838.30,1755.80,1564.00,926.70,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-148.30,15.50,-86.00,-186.90,-147.00,
13,Employee Benefit Expenses,1147.30,1077.40,961.20,826.00,650.80,
14,Finance Costs,70.90,233.90,89.60,63.90,11.10,
15,Depreciation And Amortisation Expenses,451.10,428.90,358.20,293.10,250.90,
16,Other Expenses,1972.60,1895.20,1582.20,1641.90,1250.30,
17,Total Expenses,5993.30,5587.10,4855.40,4520.60,3171.60,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1876.00,1609.70,1741.30,1497.20,642.20,
19,Exceptional Items,-187.50,-52.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,1688.50,1557.70,1741.30,1497.20,642.20,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,212.30,164.10,335.40,318.30,59.40,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,40.00,-33.90,88.10,-79.10,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,212.30,204.10,301.50,406.40,-19.70,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1476.20,1353.60,1439.80,1090.80,661.90,
28,Profit/Loss From Continuing Operations,1476.20,1353.60,1439.80,1090.80,661.90,
29,Profit/Loss For The Period,1476.20,1412.90,1485.70,1090.80,661.90,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),14.42,13.80,14.51,10.66,6.47,
33,Diluted EPS (Rs.),14.42,13.80,14.51,10.66,6.47,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,716.60,358.30,0.00,327.60,
42,Tax On Dividend,0.00,0.70,0.90,0.00,1.90,
43,Equity Dividend Rate (%),350.00,350.00,350.00,350.00,320.00,
