,0,1,2,3,4,5,6
0,Profit & Loss account of Shree Cements (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],12588.39,11639.16,11430.06,9866.07,9496.43,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,326.43,1067.36,
5,Revenue From Operations [Net],12588.39,11639.16,11430.06,9539.64,8429.07,
6,Total Operating Revenues,12588.39,11904.00,11722.00,9833.10,8594.30,
7,Other Income,458.00,271.62,245.40,389.05,361.77,
8,Total Revenue,13046.39,12175.62,11967.40,10222.15,8956.07,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,833.59,3110.89,3639.85,2748.71,2124.93,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",42.05,4.97,-30.61,1.29,-53.48,
13,Employee Benefit Expenses,759.72,731.01,677.82,588.05,537.18,
14,Finance Costs,247.10,286.52,246.98,135.27,129.42,
15,Depreciation And Amortisation Expenses,1139.90,1699.42,1391.68,899.40,1214.71,
16,Other Expenses,6998.31,4408.67,4820.06,4078.53,3497.45,
17,Total Expenses,10020.67,10215.41,10707.84,8394.99,7425.26,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",3025.72,1960.21,1259.56,1827.16,1530.81,
19,Exceptional Items,0.00,0.00,-178.13,0.00,0.00,
20,Profit/Loss Before Tax,3025.72,1960.21,1081.43,1827.16,1530.81,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,713.79,530.16,220.41,446.27,324.13,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-134.80,-87.34,-3.59,-134.56,
25,Tax For Earlier Years,0.00,-5.33,-2.69,0.30,2.13,
26,Total Tax Expenses,713.79,390.03,130.38,442.98,191.70,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,2311.93,1570.18,951.05,1384.18,1339.11,
28,Profit/Loss From Continuing Operations,2311.93,1570.18,951.05,1384.18,1339.11,
29,Profit/Loss For The Period,2311.93,1570.18,951.05,1384.18,1339.11,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),640.77,445.08,273.00,397.33,384.39,
33,Diluted EPS (Rs.),640.77,445.08,273.00,397.33,384.39,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,518.82,191.60,153.28,404.11,
42,Tax On Dividend,0.00,106.64,39.38,31.20,82.27,
43,Equity Dividend Rate (%),600.00,1100.00,600.00,500.00,1400.00,
