,0,1,2,3,4,5,6
0,Profit & Loss account of Intellect Design Arena (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1003.23,749.24,936.60,681.19,521.37,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1003.23,749.24,936.60,681.19,521.37,
6,Total Operating Revenues,1003.23,749.24,936.60,681.19,521.37,
7,Other Income,15.38,15.08,56.16,25.54,27.06,
8,Total Revenue,1018.61,764.32,992.76,706.74,548.44,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,493.77,461.66,625.69,473.25,442.20,
14,Finance Costs,7.50,15.80,11.40,13.73,10.52,
15,Depreciation And Amortisation Expenses,50.01,48.57,34.94,25.14,22.61,
16,Other Expenses,244.75,263.09,177.93,159.41,129.26,
17,Total Expenses,796.03,789.12,849.96,671.53,604.58,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",222.58,-24.81,142.80,35.21,-56.15,
19,Exceptional Items,0.00,5.06,0.00,0.00,0.00,
20,Profit/Loss Before Tax,222.58,-19.75,142.80,35.21,-56.15,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,15.33,0.00,34.14,9.16,0.00,
23,Less: MAT Credit Entitlement,0.00,0.00,26.22,9.16,0.00,
24,Deferred Tax,0.00,11.53,-2.20,2.20,0.00,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,15.33,11.53,5.71,2.20,0.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,207.25,-31.28,137.09,33.00,-56.15,
28,Profit/Loss From Continuing Operations,207.25,-31.28,137.09,33.00,-56.15,
29,Profit/Loss For The Period,207.25,-31.28,137.09,33.00,-56.15,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),15.63,-2.37,10.63,2.81,-5.24,
33,Diluted EPS (Rs.),15.42,-2.37,10.39,2.73,-5.24,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
