,0,1,2,3,4,5,6
0,Profit & Loss account of Linde India (in Rs. Cr.),Dec 20,Dec 19,Dec 18,Dec 17,Dec 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1471.12,1761.31,2190.92,2113.87,1968.24,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,81.93,154.05,
5,Revenue From Operations [Net],1471.12,1761.31,2190.92,2031.94,1814.19,
6,Total Operating Revenues,1471.12,1761.79,2191.65,2033.06,1837.05,
7,Other Income,32.64,18.82,22.63,16.76,21.95,
8,Total Revenue,1503.76,1780.60,2214.29,2049.81,1859.00,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,171.26,307.19,276.43,191.12,183.79,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-4.00,3.26,3.37,4.69,-6.66,
13,Employee Benefit Expenses,68.78,113.59,127.29,116.45,101.98,
14,Finance Costs,6.24,86.25,102.70,116.47,114.63,
15,Depreciation And Amortisation Expenses,176.00,177.25,199.14,206.26,198.87,
16,Other Expenses,681.63,813.03,1345.69,1315.80,1191.86,
17,Total Expenses,1278.52,1608.45,2167.12,2028.16,1853.89,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",225.24,172.15,47.17,21.66,5.11,
19,Exceptional Items,11.15,840.76,0.00,-5.50,0.00,
20,Profit/Loss Before Tax,236.39,1012.91,47.17,16.16,5.11,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,80.86,174.49,15.55,1.90,3.01,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,3.01,
24,Deferred Tax,0.00,111.24,-1.86,-4.68,-4.23,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,80.86,285.73,13.68,-2.78,-4.23,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,155.54,727.18,33.49,18.94,9.34,
28,Profit/Loss From Continuing Operations,155.54,727.18,33.49,18.94,9.34,
29,Profit/Loss For The Period,155.54,727.18,33.49,18.94,9.34,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),18.24,85.27,3.93,2.22,1.10,
33,Diluted EPS (Rs.),18.24,85.27,3.93,2.22,1.10,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,5.91,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,21.63,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,184.35,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,12.79,8.53,6.40,6.40,
42,Tax On Dividend,0.00,2.63,1.75,1.30,1.30,
43,Equity Dividend Rate (%),0.00,100.00,10.00,10.00,8.00,
