,0,1,2,3,4,5,6
0,Profit & Loss account of HFCL (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],4105.87,3547.30,4360.60,3075.52,2066.09,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,14.09,50.85,
5,Revenue From Operations [Net],4105.87,3547.30,4360.60,3061.43,2015.24,
6,Total Operating Revenues,4105.87,3547.30,4366.20,3066.09,2015.95,
7,Other Income,33.22,20.94,48.01,18.33,18.57,
8,Total Revenue,4139.09,3568.24,4414.21,3084.42,2034.52,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1462.22,391.48,685.83,459.89,381.72,
11,Operating And Direct Expenses,0.00,1622.23,1582.46,1241.89,977.89,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",27.95,-95.05,10.92,40.45,39.29,
13,Employee Benefit Expenses,215.69,193.77,176.91,147.28,131.74,
14,Finance Costs,148.25,90.11,77.94,60.91,59.94,
15,Depreciation And Amortisation Expenses,53.59,30.14,17.52,16.26,15.70,
16,Other Expenses,186.50,158.29,168.40,125.82,153.78,
17,Total Expenses,3839.09,3240.32,4123.47,2878.99,1910.80,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",300.00,327.92,290.74,205.43,123.72,
19,Exceptional Items,-4.13,0.00,0.00,-1.79,0.00,
20,Profit/Loss Before Tax,295.87,327.92,290.74,203.64,123.72,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,73.01,53.43,65.08,45.26,25.05,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,70.67,41.63,3.35,-25.05,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,73.01,124.10,106.71,48.61,0.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,222.86,203.82,184.03,155.03,123.72,
28,Profit/Loss From Continuing Operations,222.86,203.82,184.03,155.03,123.72,
29,Profit/Loss For The Period,222.86,203.82,184.03,155.03,123.72,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),1.74,1.59,1.48,1.25,1.01,
33,Diluted EPS (Rs.),1.74,1.61,1.46,1.24,1.01,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,15.48,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),15.00,0.00,10.00,6.00,0.00,
