,0,1,2,3,4,5,6
0,Profit & Loss account of Wockhardt (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],987.26,879.10,2131.51,2102.07,2183.11,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],987.26,879.10,2131.51,2102.07,2183.11,
6,Total Operating Revenues,987.26,890.06,2149.95,2477.29,2297.52,
7,Other Income,40.73,43.02,31.00,56.85,248.31,
8,Total Revenue,1027.99,933.08,2180.95,2534.14,2545.83,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,253.10,236.70,464.73,457.12,535.22,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-1.78,-8.61,5.03,127.09,-14.32,
13,Employee Benefit Expenses,293.36,325.46,482.20,506.44,523.22,
14,Finance Costs,200.24,220.17,170.63,169.58,168.72,
15,Depreciation And Amortisation Expenses,184.08,173.39,121.91,106.24,105.66,
16,Other Expenses,415.31,384.45,709.40,672.60,679.89,
17,Total Expenses,1509.28,1416.76,2356.38,2430.22,2427.05,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-481.29,-483.68,-175.43,103.92,118.78,
19,Exceptional Items,-142.48,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,-623.77,-483.68,-175.43,103.92,118.78,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-231.73,-50.80,0.00,21.89,25.30,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-110.89,-93.54,13.37,-43.64,
25,Tax For Earlier Years,0.00,3.69,0.00,0.00,0.00,
26,Total Tax Expenses,-231.73,-158.00,-93.54,35.26,-18.34,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-392.04,-325.68,-81.89,68.66,137.12,
28,Profit/Loss From Continuing Operations,593.29,-325.68,-81.89,68.66,137.12,
29,Profit/Loss For The Period,593.29,-231.12,-81.89,68.66,137.12,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),53.57,-20.88,-7.40,6.21,12.40,
33,Diluted EPS (Rs.),53.34,-20.88,-7.40,6.14,12.26,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,110.55,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,200.00,
