,0,1,2,3,4,5,6
0,Profit & Loss account of Great Eastern Shipping Company (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2674.12,2842.49,2614.86,2025.23,1663.45,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],2674.12,2842.49,2614.86,2025.23,1663.45,
6,Total Operating Revenues,2674.12,2870.76,2651.27,2061.03,1703.96,
7,Other Income,218.73,298.14,262.14,338.24,520.75,
8,Total Revenue,2892.85,3168.90,2913.41,2399.27,2224.71,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,989.62,1000.80,175.07,108.97,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,457.69,443.02,468.36,435.42,314.79,
14,Finance Costs,227.31,317.52,361.64,328.20,246.98,
15,Depreciation And Amortisation Expenses,438.65,476.74,509.45,491.49,373.60,
16,Other Expenses,703.33,622.47,579.63,801.90,538.98,
17,Total Expenses,1826.98,2849.37,2919.88,2232.08,1583.32,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1065.87,319.53,-6.47,167.19,641.39,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,1065.87,319.53,-6.47,167.19,641.39,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,35.74,26.00,33.00,39.00,40.00,
23,Less: MAT Credit Entitlement,0.00,0.00,20.00,32.00,0.00,
24,Deferred Tax,0.00,12.84,0.00,0.00,0.00,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,35.74,38.84,13.00,7.00,40.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1030.13,280.69,-19.47,160.19,601.39,
28,Profit/Loss From Continuing Operations,1030.13,280.69,-19.47,160.19,601.39,
29,Profit/Loss For The Period,1030.13,280.69,-19.47,160.19,601.39,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),70.09,18.89,-1.29,10.62,39.89,
33,Diluted EPS (Rs.),69.96,18.85,-1.29,10.60,39.81,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,160.40,108.56,98.01,54.28,
42,Tax On Dividend,0.00,21.17,17.52,14.63,6.30,
43,Equity Dividend Rate (%),90.00,81.00,54.00,72.00,101.00,
