,0,1,2,3,4,5,6
0,Profit & Loss account of Biocon (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2028.40,1815.10,2640.20,2215.30,2408.60,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,6.30,30.50,
5,Revenue From Operations [Net],2028.40,1815.10,2640.20,2209.00,2378.10,
6,Total Operating Revenues,2028.40,1988.40,2884.70,2419.20,2587.90,
7,Other Income,150.20,201.70,117.50,124.70,98.80,
8,Total Revenue,2178.60,2190.10,3002.20,2543.90,2686.70,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,760.70,858.20,1278.50,958.70,991.50,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",36.70,-31.40,-147.10,-1.80,-46.50,
13,Employee Benefit Expenses,390.20,344.80,510.30,408.60,365.00,
14,Finance Costs,0.40,1.20,2.60,1.00,3.80,
15,Depreciation And Amortisation Expenses,103.50,98.00,147.10,136.10,150.60,
16,Other Expenses,527.40,529.90,732.00,643.00,595.90,
17,Total Expenses,1819.80,1801.60,2648.80,2238.10,2150.50,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",358.80,388.50,353.40,305.80,536.20,
19,Exceptional Items,0.00,159.70,198.70,0.00,0.00,
20,Profit/Loss Before Tax,358.80,548.20,552.10,305.80,536.20,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,78.30,85.70,141.90,60.60,126.90,
23,Less: MAT Credit Entitlement,0.00,-18.70,68.40,-6.20,117.20,
24,Deferred Tax,0.00,7.50,-14.10,0.50,7.20,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,78.30,111.90,59.40,67.30,16.90,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,280.50,436.30,492.70,238.50,519.30,
28,Profit/Loss From Continuing Operations,280.50,436.30,492.70,238.50,519.30,
29,Profit/Loss For The Period,280.50,440.90,492.70,238.50,519.30,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),2.36,3.68,8.33,4.04,26.45,
33,Diluted EPS (Rs.),2.34,3.67,8.27,4.02,26.27,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,60.10,69.40,69.30,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,10.00,10.00,20.00,20.00,
