,0,1,2,3,4,5,6
0,Profit & Loss account of Jagran Prakashan (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1133.37,1738.20,1895.19,1851.21,1853.61,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1133.37,1738.20,1895.19,1851.21,1853.61,
6,Total Operating Revenues,1133.37,1772.25,1939.88,1897.95,1900.08,
7,Other Income,37.39,17.63,25.13,26.79,39.84,
8,Total Revenue,1170.76,1789.87,1965.01,1924.74,1939.92,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,300.24,580.93,702.90,636.90,624.42,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-0.03,0.11,0.02,0.02,0.01,
13,Employee Benefit Expenses,296.31,329.62,313.15,294.04,271.98,
14,Finance Costs,28.33,20.57,19.67,12.01,19.78,
15,Depreciation And Amortisation Expenses,68.57,83.68,74.77,82.35,81.66,
16,Other Expenses,282.52,486.67,516.61,498.63,477.29,
17,Total Expenses,975.94,1501.58,1627.13,1523.95,1475.14,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",194.82,288.29,337.87,400.79,464.78,
19,Exceptional Items,-10.62,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,184.20,288.29,337.87,400.79,464.78,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,48.66,84.02,85.18,124.60,122.23,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-58.01,32.78,10.18,26.48,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,48.66,26.01,117.96,134.78,148.71,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,135.53,262.28,219.91,266.01,316.06,
28,Profit/Loss From Continuing Operations,135.53,262.28,219.91,266.01,316.06,
29,Profit/Loss For The Period,135.53,262.28,219.91,266.01,316.06,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),4.82,8.94,7.30,8.52,9.67,
33,Diluted EPS (Rs.),4.82,8.94,7.30,8.52,9.67,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,103.74,88.92,93.42,0.00,
42,Tax On Dividend,0.00,21.33,18.28,19.02,0.00,
43,Equity Dividend Rate (%),0.00,0.00,175.00,150.00,150.00,
