,0,1,2,3,4,5,6
0,Profit & Loss account of SBI Life Insurance Company (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1939.35,1504.16,1281.47,1056.12,969.51,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1939.35,1504.16,1281.47,1056.12,969.51,
6,Total Operating Revenues,1939.35,1504.16,1281.47,1056.12,969.51,
7,Other Income,6.79,13.54,11.47,8.21,7.93,
8,Total Revenue,1946.14,1517.70,1292.93,1064.33,977.44,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,0.00,0.00,0.00,0.00,0.00,
14,Finance Costs,0.00,0.00,0.00,0.00,0.00,
15,Depreciation And Amortisation Expenses,0.39,0.62,0.30,0.32,0.29,
16,Other Expenses,524.19,128.29,107.43,89.86,121.64,
17,Total Expenses,532.59,144.83,108.47,89.76,122.34,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1413.55,1372.86,1184.46,974.57,855.11,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,1413.55,1372.86,1184.46,974.57,855.11,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-8.63,46.07,34.07,19.92,12.75,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,0.00,0.00,0.00,-1.75,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,-8.63,46.07,34.07,19.92,11.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1422.18,1326.80,1150.39,954.65,844.10,
28,Profit/Loss From Continuing Operations,1422.18,1326.80,1150.39,954.65,844.10,
29,Profit/Loss For The Period,1422.18,1326.80,1150.39,954.65,844.10,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),14.22,13.27,11.50,9.55,8.44,
33,Diluted EPS (Rs.),14.22,13.27,11.50,9.55,8.44,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,200.00,200.00,150.00,120.00,
42,Tax On Dividend,0.00,41.11,40.72,30.54,24.43,
43,Equity Dividend Rate (%),0.00,20.00,20.00,15.00,12.00,
