,0,1,2,3,4,5,6
0,Profit & Loss account of Indian Oil Corporation (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],514890.47,562087.66,600922.19,500767.14,443792.98,
4,Less: Excise/Sevice Tax/Other Levies,136832.86,80693.19,78231.08,82388.89,85499.75,
5,Revenue From Operations [Net],378057.61,481394.47,522691.11,418378.25,358293.23,
6,Total Operating Revenues,378057.61,486256.45,527701.26,424038.70,359942.15,
7,Other Income,4550.72,3571.39,3128.51,3414.62,4200.62,
8,Total Revenue,382608.33,489827.84,530829.77,427453.32,364142.77,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,156647.96,247077.03,269679.61,188780.12,156950.55,
11,Operating And Direct Expenses,0.00,5.73,3.29,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-5547.57,-6410.43,-3011.13,2327.50,-15259.80,
13,Employee Benefit Expenses,10712.04,8792.65,11102.17,10079.41,9718.92,
14,Finance Costs,3093.92,5979.45,4311.03,3448.44,3445.43,
15,Depreciation And Amortisation Expenses,9804.30,8766.10,7517.58,7067.01,6222.97,
16,Other Expenses,33324.50,39471.29,37044.80,31069.01,34817.97,
17,Total Expenses,352892.68,482217.31,505702.85,394889.04,337821.53,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",29715.65,7610.53,25126.92,32564.28,26321.24,
19,Exceptional Items,0.00,-11304.64,0.00,0.00,0.00,
20,Profit/Loss Before Tax,29715.65,-3694.11,25126.92,32564.28,26321.24,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,7879.61,-165.89,5100.94,7276.45,7460.29,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-4841.45,3131.83,3941.71,-245.45,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,7879.61,-5007.34,8232.77,11218.16,7214.84,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,21836.04,1313.23,16894.15,21346.12,19106.40,
28,Profit/Loss From Continuing Operations,21836.04,1313.23,16894.15,21346.12,19106.40,
29,Profit/Loss For The Period,21836.04,1313.23,16894.15,21346.12,19106.40,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),23.78,1.43,17.89,22.52,20.16,
33,Diluted EPS (Rs.),23.78,1.43,17.89,22.52,20.16,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,4820.34,9671.50,9478.96,10545.42,
42,Tax On Dividend,0.00,1005.94,1985.29,1921.17,2177.09,
43,Equity Dividend Rate (%),120.00,43.00,93.00,210.00,190.00,
