,0,1,2,3,4,5,6
0,Profit & Loss account of Sheela Foam (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1689.49,1745.25,1802.97,1686.38,1587.54,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,39.13,161.65,
5,Revenue From Operations [Net],1689.49,1745.25,1802.97,1647.25,1425.89,
6,Total Operating Revenues,1689.49,1754.77,1813.76,1656.52,1428.71,
7,Other Income,51.80,43.98,30.49,24.97,26.15,
8,Total Revenue,1741.29,1798.75,1844.24,1681.50,1454.86,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,949.77,884.86,1010.77,925.39,800.15,
11,Operating And Direct Expenses,0.00,52.52,42.11,67.83,64.43,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-8.50,3.86,-7.42,-17.12,-15.22,
13,Employee Benefit Expenses,119.86,141.07,110.73,100.83,90.53,
14,Finance Costs,8.68,8.14,7.34,5.76,7.40,
15,Depreciation And Amortisation Expenses,32.53,33.09,31.09,27.78,23.58,
16,Other Expenses,377.49,430.09,427.40,348.30,291.27,
17,Total Expenses,1497.83,1571.61,1668.64,1499.00,1297.58,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",243.46,227.14,175.60,182.50,157.28,
19,Exceptional Items,0.00,-11.99,0.00,0.00,0.00,
20,Profit/Loss Before Tax,243.46,215.15,175.60,182.50,157.28,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,62.31,54.23,47.18,55.94,46.87,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-4.59,5.86,0.63,-0.79,
25,Tax For Earlier Years,0.00,0.00,-1.11,0.00,0.00,
26,Total Tax Expenses,62.31,49.63,51.93,56.57,46.08,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,181.15,165.51,123.67,125.94,111.20,
28,Profit/Loss From Continuing Operations,181.15,165.51,123.67,125.94,111.20,
29,Profit/Loss For The Period,181.15,165.51,123.67,125.94,111.20,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),37.13,33.93,25.35,25.82,22.65,
33,Diluted EPS (Rs.),37.13,33.93,25.35,25.82,22.65,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
