,0,1,2,3,4,5,6
0,Profit & Loss account of Indian Hotels Company (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1133.15,2595.99,2639.76,2450.37,2284.78,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1133.15,2595.99,2639.76,2450.37,2284.78,
6,Total Operating Revenues,1133.15,2743.47,2780.41,2583.95,2401.56,
7,Other Income,110.52,134.41,90.50,55.39,58.02,
8,Total Revenue,1243.67,2877.88,2870.91,2639.34,2459.58,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,107.93,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,768.30,790.25,745.89,723.49,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,538.64,725.07,703.85,649.61,633.24,
14,Finance Costs,294.79,237.55,158.64,193.43,197.86,
15,Depreciation And Amortisation Expenses,203.81,203.78,169.10,151.34,151.31,
16,Other Expenses,583.48,489.04,556.87,559.65,525.15,
17,Total Expenses,1728.65,2423.74,2378.71,2299.92,2231.05,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-484.98,454.14,492.20,339.42,228.53,
19,Exceptional Items,-155.30,-16.40,-74.66,-55.19,33.51,
20,Profit/Loss Before Tax,-640.28,437.74,417.54,284.23,262.04,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-115.50,162.38,164.66,115.64,111.19,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-126.05,-10.82,20.82,7.67,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,-115.50,36.33,153.84,136.46,118.86,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-524.78,401.41,263.70,147.77,143.18,
28,Profit/Loss From Continuing Operations,-524.78,401.41,263.70,147.77,143.18,
29,Profit/Loss For The Period,-524.78,401.41,263.70,147.77,143.18,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-4.41,3.38,2.22,1.34,1.37,
33,Diluted EPS (Rs.),-4.41,3.38,2.22,1.00,1.00,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,59.46,47.57,34.62,0.00,
42,Tax On Dividend,0.00,11.72,5.74,7.05,1.66,
43,Equity Dividend Rate (%),40.00,50.00,50.00,40.00,35.00,
