,0,1,2,3,4,5,6
0,Profit & Loss account of Garware Technical Fibres (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1017.26,932.12,1013.68,883.52,846.32,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.89,3.44,
5,Revenue From Operations [Net],1017.26,932.12,1013.68,882.64,842.88,
6,Total Operating Revenues,1017.26,944.72,1017.82,884.61,845.87,
7,Other Income,34.54,69.13,20.98,17.85,8.41,
8,Total Revenue,1051.80,1013.85,1038.80,902.46,854.28,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,245.87,250.58,292.45,270.87,273.30,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",20.22,-13.60,-1.67,-11.66,-9.32,
13,Employee Benefit Expenses,149.88,136.18,129.95,116.88,106.04,
14,Finance Costs,9.97,11.21,13.72,9.98,6.54,
15,Depreciation And Amortisation Expenses,20.64,19.26,17.24,15.35,14.16,
16,Other Expenses,372.17,358.89,365.97,316.63,311.32,
17,Total Expenses,849.12,797.65,856.80,749.45,731.13,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",202.67,216.20,182.00,153.01,123.15,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,202.67,216.20,182.00,153.01,123.15,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,48.04,44.47,53.66,43.38,36.04,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-6.27,3.98,4.51,2.82,
25,Tax For Earlier Years,0.00,0.00,-1.25,0.00,0.00,
26,Total Tax Expenses,48.04,38.20,56.39,47.89,38.85,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,154.63,178.00,125.61,105.12,84.30,
28,Profit/Loss From Continuing Operations,154.63,178.00,125.61,105.12,84.30,
29,Profit/Loss For The Period,154.63,178.00,125.61,105.12,84.30,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),72.87,81.35,57.40,48.04,38.52,
33,Diluted EPS (Rs.),72.87,81.35,57.40,48.04,38.52,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,48.14,9.85,10.94,7.22,
42,Tax On Dividend,0.00,2.28,2.00,2.23,1.47,
43,Equity Dividend Rate (%),25.00,170.00,50.00,45.00,50.00,
