,0,1,2,3,4,5,6
0,Profit & Loss account of ICICI Bank (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Interest / Discount on Advances / Bills,57288.81,57551.11,47942.62,40866.21,39603.39,
4,Income from Investments,16539.78,14673.21,12796.88,11568.17,11377.07,
5,Interest on Balance with RBI and Other Inter-Bank funds,1631.91,682.15,736.09,663.38,495.46,
6,Others,3657.77,1891.85,1925.60,1868.14,2680.35,
7,Total Interest Earned,79118.27,74798.32,63401.19,54965.89,54156.28,
8,Other Income,18968.53,16448.62,14512.16,17419.63,19504.48,
9,Total Income,98086.80,91246.94,77913.36,72385.52,73660.76,
10,EXPENDITURE,,,,,,
11,Interest Expended,40128.84,41531.25,36386.40,31940.05,32418.96,
12,Payments to and Provisions for Employees,8091.78,8271.24,6808.24,5913.95,5733.71,
13,Depreciation,0.00,947.12,776.91,780.74,757.65,
14,Operating Expenses (excludes Employee Cost & Depreciation),13469.05,12394.63,10503.91,9009.25,8263.70,
15,Total Operating Expenses,21560.83,21614.41,18089.06,15703.94,14755.06,
16,Provision Towards Income Tax,3990.04,3746.03,3360.60,2661.85,2180.12,
17,Provision Towards Deferred Tax,0.00,2371.20,-2947.14,-2004.72,-702.60,
18,Other Provisions and Contingencies,16214.41,14053.23,19661.14,17306.98,15208.14,
19,Total Provisions and Contingencies,20204.45,20170.46,20074.60,17964.11,16685.66,
20,Total Expenditure,81894.12,83316.13,74550.05,65608.10,63859.67,
21,Net Profit / Loss for The Year,16192.68,7930.81,3363.30,6777.42,9801.09,
22,Net Profit / Loss After EI & Prior Year Items,16192.68,7930.81,3363.30,6777.42,9801.09,
23,Profit / Loss Brought Forward,0.00,17879.57,18495.26,18744.94,17132.19,
24,Total Profit / Loss available for Appropriations,0.00,25810.38,21858.56,25522.36,26933.28,
25,APPROPRIATIONS,,,,,,
26,Transfer To / From Statutory Reserve,0.00,1982.80,840.90,1694.40,2450.30,
27,Transfer To / From Capital Reserve,0.00,395.44,28.00,2565.46,5293.30,
28,Transfer To / From Revenue And Other Reserves,0.00,0.00,350.00,700.00,0.00,
29,Dividend and Dividend Tax for The Previous Year,0.00,645.31,0.00,0.00,0.00,
30,Equity Share Dividend,0.00,0.00,965.13,1457.46,0.95,
31,Tax On Dividend,0.00,0.00,0.00,8.73,-7.19,
32,Balance Carried Over To Balance Sheet,0.00,21327.47,17879.57,18495.26,18744.94,
33,Total Appropriations,0.00,25810.38,21858.56,25522.36,26933.28,
34,OTHER INFORMATION,,,,,,
35,EARNINGS PER SHARE,,,,,,
36,Basic EPS (Rs.),24.01,12.28,5.23,10.56,15.31,
37,Diluted EPS (Rs.),23.67,12.08,5.17,10.46,15.25,
38,DIVIDEND PERCENTAGE,,,,,,
39,Equity Dividend Rate (%),100.00,0.00,50.00,75.00,125.00,
