,0,1,2,3,4,5,6
0,Profit & Loss account of Oil India (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],11760.67,13359.91,10367.91,9187.93,9265.45,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],11760.67,13359.91,10367.91,9187.93,9265.45,
6,Total Operating Revenues,12128.52,13734.96,10656.47,9510.39,9764.87,
7,Other Income,1520.19,1435.04,1484.17,1680.68,1393.76,
8,Total Revenue,13648.71,15170.00,12140.64,11191.07,11158.63,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",43.47,-26.17,20.68,-49.19,25.83,
13,Employee Benefit Expenses,1899.42,1576.53,1693.29,1613.87,1401.80,
14,Finance Costs,498.80,479.49,415.68,396.71,384.00,
15,Depreciation And Amortisation Expenses,1491.83,1496.31,1270.01,1090.73,942.30,
16,Other Expenses,7380.96,6492.60,5002.89,4840.90,4749.00,
17,Total Expenses,11528.61,10226.99,8430.84,7893.02,7502.93,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",2120.10,4943.01,3709.80,3298.05,3655.70,
19,Exceptional Items,0.00,-1026.79,0.00,-1151.73,-215.13,
20,Profit/Loss Before Tax,2120.10,3916.22,3709.80,2146.32,3440.57,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,675.61,1070.93,648.39,474.76,717.21,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-494.38,255.15,393.48,122.88,421.69,
25,Tax For Earlier Years,-645.19,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,-463.96,1326.08,1041.87,597.64,1138.90,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,2584.06,2590.14,2667.93,1548.68,2301.67,
28,Profit/Loss From Continuing Operations,2584.06,2590.14,2667.93,1548.68,2301.67,
29,Profit/Loss For The Period,2584.06,2590.14,2667.93,1548.68,2301.67,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),23.83,22.88,23.32,13.13,28.72,
33,Diluted EPS (Rs.),23.83,22.88,23.32,13.13,28.72,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,247.87,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,211.14,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,1165.73,1078.16,1707.15,1495.26,1302.33,
42,Tax On Dividend,239.56,221.55,0.00,0.00,0.00,
43,Equity Dividend Rate (%),106.00,103.00,150.00,143.00,160.00,
