,0,1,2,3,4,5,6
0,Profit & Loss account of KPR Mill (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2881.22,2802.00,2883.25,2446.26,2163.62,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],2881.22,2802.00,2883.25,2446.26,2163.62,
6,Total Operating Revenues,2953.64,2898.07,2978.53,2511.52,2219.14,
7,Other Income,37.96,36.46,37.37,15.98,27.12,
8,Total Revenue,2991.60,2934.53,3015.90,2527.50,2246.26,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1378.52,1695.22,1799.14,1647.09,1398.48,
11,Operating And Direct Expenses,0.00,148.62,155.52,126.81,110.51,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",200.87,-183.70,-50.28,-45.13,-36.14,
13,Employee Benefit Expenses,384.79,383.25,373.41,233.05,194.13,
14,Finance Costs,19.61,35.41,35.86,30.49,45.03,
15,Depreciation And Amortisation Expenses,97.92,98.91,95.83,104.97,117.43,
16,Other Expenses,325.07,182.97,193.67,120.66,106.51,
17,Total Expenses,2406.78,2557.86,2603.15,2217.94,1935.95,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",584.82,376.67,412.75,309.56,310.31,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,584.82,376.67,412.75,309.56,310.31,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,152.20,100.84,127.26,80.50,76.68,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-9.34,-0.89,1.96,-3.13,
25,Tax For Earlier Years,0.00,-9.44,-2.73,2.13,-1.66,
26,Total Tax Expenses,152.20,82.06,123.64,84.59,71.89,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,432.62,294.61,289.11,224.97,238.42,
28,Profit/Loss From Continuing Operations,432.62,294.61,289.11,224.97,238.42,
29,Profit/Loss For The Period,432.62,294.61,289.11,224.97,238.42,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),62.87,41.37,39.82,30.44,31.71,
33,Diluted EPS (Rs.),62.87,41.37,39.82,30.44,31.71,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,31.24,5.44,5.54,3.77,
42,Tax On Dividend,0.00,6.39,1.05,1.07,0.77,
43,Equity Dividend Rate (%),90.00,90.00,15.00,15.00,15.00,
