,0,1,2,3,4,5,6
0,Profit & Loss account of NLC India (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],7885.65,7118.79,8470.69,8652.59,6676.61,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,6.44,91.36,7.56,
5,Revenue From Operations [Net],7885.65,7118.79,8464.25,8561.23,6669.05,
6,Total Operating Revenues,7916.30,7145.92,8489.76,8561.23,6669.05,
7,Other Income,1216.98,913.35,586.85,674.57,525.15,
8,Total Revenue,9133.28,8059.27,9076.61,9235.80,7194.20,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",81.99,242.92,67.44,-436.71,-361.25,
13,Employee Benefit Expenses,2804.70,2963.68,3081.96,2294.54,2222.25,
14,Finance Costs,820.38,390.09,204.98,169.06,188.36,
15,Depreciation And Amortisation Expenses,958.39,745.72,861.15,683.07,599.23,
16,Other Expenses,2545.99,2522.65,2255.77,3334.25,2629.70,
17,Total Expenses,6920.84,6747.60,6446.35,6028.16,5239.89,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",2212.44,1311.67,2630.26,3207.64,1954.31,
19,Exceptional Items,-7.85,824.20,10.41,-1053.64,-28.38,
20,Profit/Loss Before Tax,2204.59,2135.87,2640.67,2154.00,1925.93,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,309.93,288.27,464.08,337.96,408.15,
23,Less: MAT Credit Entitlement,200.92,0.00,0.00,337.96,408.15,
24,Deferred Tax,686.54,216.04,339.05,-195.04,722.03,
25,Tax For Earlier Years,-4.81,364.59,-11.24,-19.77,-0.30,
26,Total Tax Expenses,790.74,868.90,791.89,-214.81,721.73,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1413.85,1266.97,1848.78,2368.81,1204.20,
28,Profit/Loss From Continuing Operations,1413.85,1266.97,1848.78,2368.81,1204.15,
29,Profit/Loss For The Period,1413.85,1266.97,1848.78,2368.81,1204.15,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),10.22,8.54,12.09,14.14,7.18,
33,Diluted EPS (Rs.),10.22,8.54,12.09,14.14,7.18,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,1.93,6.46,37.61,34.01,19.57,
39,Indigenous Stores And Spares,289.57,406.14,389.71,505.72,348.19,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,978.97,669.42,646.58,1121.97,503.32,
42,Tax On Dividend,181.21,137.60,127.67,228.42,101.50,
43,Equity Dividend Rate (%),71.00,45.00,45.00,73.00,30.00,
