,0,1,2,3,4,5,6
0,Profit & Loss account of Tata Steel (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],63743.40,58815.57,68923.36,59453.23,52564.93,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.21,902.55,5267.94,
5,Revenue From Operations [Net],63743.40,58815.57,68923.15,58550.68,47296.99,
6,Total Operating Revenues,64869.00,60435.97,70610.71,59616.82,47993.02,
7,Other Income,637.89,404.12,2405.08,763.66,414.46,
8,Total Revenue,65506.89,60840.09,73015.79,60380.48,48407.48,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,13868.60,17407.03,19840.29,16877.63,12496.78,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",1464.12,-564.40,-554.33,545.36,-1329.65,
13,Employee Benefit Expenses,5198.82,5036.62,5131.06,4828.85,4605.13,
14,Finance Costs,3393.84,3031.01,2823.58,2810.62,2688.55,
15,Depreciation And Amortisation Expenses,3987.32,3920.12,3802.96,3727.46,3541.55,
16,Other Expenses,21426.06,23803.18,24622.60,21275.47,19681.15,
17,Total Expenses,50484.81,52525.53,56674.31,50375.94,42347.17,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",15022.08,8314.56,16341.48,10004.54,6060.31,
19,Exceptional Items,2773.05,-1703.58,-114.23,-3366.29,-703.38,
20,Profit/Loss Before Tax,17795.13,6610.98,16227.25,6638.25,5356.93,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,4188.51,1787.95,6297.11,1586.78,1400.54,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-1920.77,-603.05,881.92,511.84,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,4188.51,-132.82,5694.06,2468.70,1912.38,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,13606.62,6743.80,10533.19,4169.55,3444.55,
28,Profit/Loss From Continuing Operations,13606.62,6743.80,10533.19,4169.55,3444.55,
29,Profit/Loss For The Period,13606.62,6743.80,10533.19,4169.55,3444.55,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),117.04,57.11,90.41,38.57,31.74,
33,Diluted EPS (Rs.),117.03,57.11,90.40,38.56,31.74,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,1489.67,1145.92,1237.35,1043.07,
42,Tax On Dividend,0.00,297.71,224.86,95.71,55.65,
43,Equity Dividend Rate (%),250.00,100.00,130.00,100.00,100.00,
