,0,1,2,3,4,5,6
0,Profit & Loss account of Godrej Industries (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1855.53,1684.00,1762.92,1751.97,1526.62,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,27.99,102.08,
5,Revenue From Operations [Net],1855.53,1684.00,1762.92,1723.98,1424.54,
6,Total Operating Revenues,1855.53,1968.72,2144.37,1958.33,1500.09,
7,Other Income,64.05,60.93,42.11,33.43,46.88,
8,Total Revenue,1919.58,2029.65,2186.48,1991.76,1546.97,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1362.68,1187.66,1288.75,1278.94,1111.86,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-77.24,6.95,7.65,13.29,-46.05,
13,Employee Benefit Expenses,136.00,145.74,130.17,133.55,116.25,
14,Finance Costs,237.51,228.99,239.59,212.43,207.86,
15,Depreciation And Amortisation Expenses,72.18,68.62,54.30,68.58,52.43,
16,Other Expenses,296.75,334.41,322.87,287.89,231.29,
17,Total Expenses,2028.45,1973.34,2044.13,2002.49,1692.32,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-108.87,56.31,142.35,-10.73,-145.35,
19,Exceptional Items,1.27,-25.62,-243.79,267.38,0.00,
20,Profit/Loss Before Tax,-107.60,30.69,-101.44,256.65,-145.35,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-0.06,0.00,0.00,4.32,0.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-0.05,-0.07,1.77,-0.11,
25,Tax For Earlier Years,0.00,-0.07,0.00,9.16,0.00,
26,Total Tax Expenses,-0.06,-0.12,-0.07,15.25,-0.11,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-107.54,30.81,-101.37,241.40,-145.24,
28,Profit/Loss From Continuing Operations,-107.54,30.81,-101.37,241.40,-145.24,
29,Profit/Loss For The Period,-107.54,30.81,-101.37,241.40,-145.24,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-3.20,0.92,-3.01,7.18,-4.32,
33,Diluted EPS (Rs.),-3.19,0.92,-3.01,7.17,-4.32,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,58.87,58.85,0.00,
42,Tax On Dividend,0.00,0.00,1.78,1.15,0.00,
43,Equity Dividend Rate (%),0.00,0.00,115.00,175.00,175.00,
