,0,1,2,3,4,5,6
0,Profit & Loss account of Steel Authority of India (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],61047.77,66295.83,58320.82,49212.13,43327.50,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,1403.90,5314.69,4823.29,
5,Revenue From Operations [Net],61047.77,66295.83,56916.92,43897.44,38504.21,
6,Total Operating Revenues,61660.55,66967.31,57558.46,44452.41,39051.88,
7,Other Income,985.22,532.82,484.45,535.61,594.67,
8,Total Revenue,62645.77,67500.13,58042.91,44988.02,39646.55,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,29212.87,32290.91,26678.81,21125.70,17155.23,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-5555.82,-2716.62,1135.49,120.63,540.61,
13,Employee Benefit Expenses,8781.32,8830.34,8850.07,8947.83,9714.97,
14,Finance Costs,3486.76,3154.92,2822.75,2527.82,2300.45,
15,Depreciation And Amortisation Expenses,3755.05,3384.72,3064.92,2679.95,2402.35,
16,Other Expenses,19023.17,18828.57,16276.24,14220.21,14540.44,
17,Total Expenses,58703.35,63772.84,58828.28,49622.14,46654.05,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",3942.42,3727.29,-785.37,-4634.12,-7007.50,
19,Exceptional Items,-771.76,-389.40,26.43,-216.74,0.00,
20,Profit/Loss Before Tax,3170.66,3337.89,-758.94,-4850.86,-7007.50,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,224.14,0.00,0.00,0.00,0.00,
23,Less: MAT Credit Entitlement,214.75,0.00,0.00,0.00,0.00,
24,Deferred Tax,1073.73,1154.23,-312.96,-2032.76,-2909.55,
25,Tax For Earlier Years,66.00,4.84,35.73,15.14,-76.51,
26,Total Tax Expenses,1149.12,1159.07,-277.23,-2017.62,-2986.06,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,2021.54,2178.82,-481.71,-2833.24,-4021.44,
28,Profit/Loss From Continuing Operations,2021.54,2178.82,-481.71,-2833.24,-4021.44,
29,Profit/Loss For The Period,2021.54,2178.82,-481.71,-2833.24,-4021.44,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),4.89,5.27,-1.17,-6.86,-9.74,
33,Diluted EPS (Rs.),4.89,5.27,-1.17,-6.86,-9.74,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,11456.19,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,9417.91,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,378.36,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,3824.80,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,103.26,
42,Tax On Dividend,0.00,0.00,0.00,0.00,21.02,
43,Equity Dividend Rate (%),0.00,5.00,0.00,0.00,0.00,
