,0,1,2,3,4,5,6
0,Profit & Loss account of Indoco Remedies (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1217.38,1079.39,941.37,1017.31,1066.65,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,3.36,22.01,
5,Revenue From Operations [Net],1217.38,1079.39,941.37,1013.95,1044.65,
6,Total Operating Revenues,1240.30,1105.99,967.73,1038.21,1072.06,
7,Other Income,3.12,2.43,6.15,4.79,4.14,
8,Total Revenue,1243.42,1108.42,973.89,1043.00,1076.19,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,303.16,262.68,240.09,278.13,280.77,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-12.13,-8.05,13.32,3.30,-1.56,
13,Employee Benefit Expenses,272.88,255.32,231.26,220.34,216.05,
14,Finance Costs,22.22,26.25,20.54,23.51,6.16,
15,Depreciation And Amortisation Expenses,73.12,70.81,71.56,67.71,63.27,
16,Other Expenses,389.78,396.91,339.59,336.99,339.78,
17,Total Expenses,1112.07,1079.72,983.13,994.58,984.86,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",131.35,28.71,-9.24,48.43,91.34,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,131.35,28.71,-9.24,48.43,91.34,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,38.96,3.86,0.00,11.07,19.62,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,0.60,-6.40,-3.84,-5.74,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,38.96,4.46,-6.40,7.23,13.88,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,92.39,24.25,-2.84,41.20,77.46,
28,Profit/Loss From Continuing Operations,92.39,24.25,-2.84,41.20,77.46,
29,Profit/Loss For The Period,92.39,24.25,-2.84,41.20,77.46,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),10.03,2.63,-0.31,4.47,8.40,
33,Diluted EPS (Rs.),10.03,2.63,-0.31,4.47,8.40,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,2.76,9.22,14.74,1.84,
42,Tax On Dividend,0.00,0.57,1.89,3.00,0.38,
43,Equity Dividend Rate (%),75.00,15.00,15.00,50.00,80.00,
