,0,1,2,3,4,5,6
0,Profit & Loss account of Ashok Leyland (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],17267.22,28614.03,26242.38,21054.59,19616.44,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,276.60,1313.01,1055.67,
5,Revenue From Operations [Net],17267.22,28614.03,25965.78,19741.58,18560.77,
6,Total Operating Revenues,17467.47,29054.95,26356.40,20140.13,18937.30,
7,Other Income,123.34,109.94,196.58,136.27,117.62,
8,Total Revenue,17590.81,29164.89,26552.98,20276.40,19054.92,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,10384.46,20872.27,16496.62,13148.80,12092.66,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",1191.47,-958.80,1275.10,-758.80,-429.02,
13,Employee Benefit Expenses,1615.06,2098.77,1837.78,1480.05,1385.06,
14,Finance Costs,109.45,70.38,147.28,155.38,247.64,
15,Depreciation And Amortisation Expenses,669.80,621.01,598.48,517.89,487.90,
16,Other Expenses,2309.61,3140.87,3124.02,2484.16,2102.75,
17,Total Expenses,17073.07,26610.60,24138.64,18610.87,17418.21,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",517.74,2554.29,2414.34,1665.53,1636.71,
19,Exceptional Items,-155.82,-57.49,-28.51,-335.45,-810.18,
20,Profit/Loss Before Tax,361.92,2496.80,2385.83,1330.09,826.54,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,71.74,378.20,677.25,313.72,422.04,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,50.66,135.40,-9.15,-206.71,14.90,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,122.40,513.60,668.10,107.01,436.94,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,239.52,1983.20,1717.73,1223.08,389.60,
28,Profit/Loss From Continuing Operations,239.52,1983.20,1717.73,1223.08,389.60,
29,Profit/Loss For The Period,239.52,1983.20,1717.73,1223.08,389.60,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),0.82,6.76,5.87,4.24,1.37,
33,Diluted EPS (Rs.),0.82,6.76,5.85,4.24,1.37,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,298.88,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,11818.04,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,1270.24,859.84,549.48,325.40,154.14,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),50.00,310.00,243.00,156.00,95.00,
