,0,1,2,3,4,5,6
0,Profit & Loss account of JSW Steel (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],69458.00,62565.00,75210.00,65046.00,56244.00,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,1259.00,4623.00,
5,Revenue From Operations [Net],69458.00,62565.00,75210.00,63787.00,51621.00,
6,Total Operating Revenues,70727.00,64262.00,77187.00,64975.00,52290.00,
7,Other Income,669.00,628.00,405.00,213.00,255.00,
8,Total Revenue,71396.00,64890.00,77592.00,65188.00,52545.00,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,28743.00,33073.00,39179.00,35995.00,28400.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-872.00,-27.00,-180.00,412.00,-1390.00,
13,Employee Benefit Expenses,1501.00,1496.00,1435.00,1260.00,1168.00,
14,Finance Costs,3565.00,4022.00,3789.00,3591.00,3643.00,
15,Depreciation And Amortisation Expenses,3781.00,3522.00,3421.00,3054.00,3025.00,
16,Other Expenses,21897.00,16783.00,17742.00,12504.00,11623.00,
17,Total Expenses,58814.00,59289.00,65885.00,57879.00,47414.00,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",12582.00,5601.00,11707.00,7309.00,5131.00,
19,Exceptional Items,-386.00,-1309.00,0.00,-234.00,0.00,
20,Profit/Loss Before Tax,12196.00,4292.00,11707.00,7075.00,5131.00,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,3803.00,789.00,2356.00,1578.00,-53.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-1788.00,1230.00,872.00,1607.00,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,3803.00,-999.00,3586.00,2450.00,1554.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,8393.00,5291.00,8121.00,4625.00,3577.00,
28,Profit/Loss From Continuing Operations,8393.00,5291.00,8121.00,4625.00,3577.00,
29,Profit/Loss For The Period,8393.00,5291.00,8121.00,4625.00,3577.00,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),34.92,22.03,33.77,19.24,14.89,
33,Diluted EPS (Rs.),34.72,21.89,33.60,19.14,14.80,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,1190.00,908.00,655.00,218.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),650.00,200.00,410.00,320.00,225.00,
