,0,1,2,3,4,5,6
0,Profit & Loss account of Chambal Fertilisers and Chemicals (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],12719.01,12204.66,10094.24,7466.02,7430.48,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,5.05,20.17,
5,Revenue From Operations [Net],12719.01,12204.66,10094.24,7460.96,7410.32,
6,Total Operating Revenues,12719.01,12205.95,10094.52,7461.11,7410.66,
7,Other Income,59.89,179.34,141.61,152.08,178.23,
8,Total Revenue,12778.90,12385.29,10236.12,7613.19,7588.89,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2924.19,3773.21,2785.63,1786.81,1529.45,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",353.86,208.66,-510.64,46.57,2.61,
13,Employee Benefit Expenses,175.32,155.94,126.73,114.28,107.03,
14,Finance Costs,278.02,502.63,245.67,150.09,245.80,
15,Depreciation And Amortisation Expenses,289.22,286.86,118.76,62.89,61.57,
16,Other Expenses,2739.19,3258.27,2673.19,1933.33,1798.22,
17,Total Expenses,10819.96,11093.01,9246.16,6893.06,6972.39,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1958.94,1292.28,989.96,720.13,616.50,
19,Exceptional Items,0.00,33.42,-197.27,0.00,0.00,
20,Profit/Loss Before Tax,1958.94,1325.70,792.69,720.13,616.50,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,611.90,194.17,220.83,210.98,163.88,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-85.84,38.08,31.57,18.85,
25,Tax For Earlier Years,0.00,-6.94,-11.50,1.09,-0.62,
26,Total Tax Expenses,611.90,101.39,247.42,243.64,182.11,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1347.04,1224.31,545.28,476.49,434.39,
28,Profit/Loss From Continuing Operations,1347.04,1224.31,545.28,476.49,434.39,
29,Profit/Loss For The Period,1347.04,1224.31,545.28,480.17,425.10,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),32.36,29.42,13.10,11.54,10.22,
33,Diluted EPS (Rs.),32.36,29.42,13.10,11.54,10.22,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,301.05,95.34,95.18,95.18,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),75.00,40.00,20.00,19.00,19.00,
