,0,1,2,3,4,5,6
0,Profit & Loss account of Heritage Foods (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2407.03,2679.59,2479.46,2343.86,1870.69,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.33,0.87,
5,Revenue From Operations [Net],2407.03,2679.59,2479.46,2343.52,1869.82,
6,Total Operating Revenues,2407.03,2681.11,2482.35,2343.68,1870.56,
7,Other Income,8.41,302.81,142.19,402.54,250.42,
8,Total Revenue,2415.44,2983.92,2624.54,2746.22,2120.98,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1779.54,2150.53,1840.87,1818.69,1376.82,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-31.43,-13.20,33.91,-43.05,33.42,
13,Employee Benefit Expenses,170.39,149.57,136.85,120.14,97.91,
14,Finance Costs,17.85,20.81,20.69,17.45,9.63,
15,Depreciation And Amortisation Expenses,44.05,48.04,43.71,36.99,24.87,
16,Other Expenses,178.87,711.58,331.76,577.35,185.34,
17,Total Expenses,2219.25,3128.60,2495.86,2658.15,1797.67,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",196.19,-144.68,128.69,88.07,323.31,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,196.19,-144.68,128.69,88.07,323.31,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,51.02,18.50,42.28,28.29,26.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-3.18,2.97,-0.60,4.71,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,51.02,15.33,45.25,27.69,30.71,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,145.16,-160.00,83.44,60.38,292.60,
28,Profit/Loss From Continuing Operations,145.16,-160.00,83.44,60.38,292.60,
29,Profit/Loss For The Period,145.16,-160.00,83.44,60.38,275.03,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),31.29,-34.49,17.98,13.01,59.28,
33,Diluted EPS (Rs.),31.29,-34.49,17.98,13.01,59.28,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,9.28,9.28,9.28,6.96,
42,Tax On Dividend,0.00,1.91,1.91,1.89,1.42,
43,Equity Dividend Rate (%),100.00,50.00,40.00,40.00,40.00,
