,0,1,2,3,4,5,6
0,Profit & Loss account of Abbott India (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],4310.02,4077.59,3662.32,3295.44,2923.53,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,8.62,36.13,
5,Revenue From Operations [Net],4310.02,4077.59,3662.32,3286.82,2887.39,
6,Total Operating Revenues,4310.02,4093.14,3678.60,3298.50,2902.56,
7,Other Income,80.90,114.39,113.29,116.99,57.64,
8,Total Revenue,4390.92,4207.53,3791.89,3415.49,2960.20,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,454.32,451.76,406.40,295.72,315.94,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-104.00,61.25,-2.18,-102.20,-101.44,
13,Employee Benefit Expenses,492.65,476.11,435.58,393.69,345.27,
14,Finance Costs,18.28,8.53,2.25,3.82,2.04,
15,Depreciation And Amortisation Expenses,58.13,59.61,16.92,16.19,16.43,
16,Other Expenses,504.99,544.94,549.69,475.56,447.91,
17,Total Expenses,3464.97,3404.84,3093.03,2794.01,2523.71,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",925.95,802.69,698.85,621.48,436.49,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,925.95,802.69,698.85,621.48,436.49,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,235.26,208.04,248.46,223.51,156.88,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,1.48,2.65,-1.62,-2.00,
25,Tax For Earlier Years,0.00,0.25,-2.58,-1.63,4.96,
26,Total Tax Expenses,235.26,209.76,248.52,220.26,159.84,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,690.69,592.93,450.33,401.22,276.65,
28,Profit/Loss From Continuing Operations,690.69,592.93,450.33,401.22,276.65,
29,Profit/Loss For The Period,690.69,592.93,450.33,401.22,276.65,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),325.04,279.04,211.93,188.81,130.19,
33,Diluted EPS (Rs.),325.04,279.04,211.93,188.81,130.19,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,138.12,116.87,85.00,74.37,
42,Tax On Dividend,0.00,28.39,24.02,17.30,15.14,
43,Equity Dividend Rate (%),2750.00,2500.00,650.00,550.00,400.00,
