,0,1,2,3,4,5,6
0,Profit & Loss account of Persistent Systems (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2479.61,2108.12,1959.87,1732.75,1732.96,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],2479.61,2108.12,1959.87,1732.75,1732.96,
6,Total Operating Revenues,2479.61,2108.12,1959.87,1732.75,1732.96,
7,Other Income,117.62,159.90,103.79,127.68,94.62,
8,Total Revenue,2597.22,2268.03,2063.66,1860.43,1827.59,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,182.54,219.52,213.30,219.36,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,1409.32,1102.91,949.12,874.07,868.27,
14,Finance Costs,3.82,4.45,0.05,0.06,0.09,
15,Depreciation And Amortisation Expenses,56.68,55.51,45.88,53.78,60.97,
16,Other Expenses,459.38,389.71,410.70,264.00,275.16,
17,Total Expenses,1929.20,1735.12,1625.28,1405.22,1423.84,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",668.02,532.91,438.38,455.22,403.74,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,668.02,532.91,438.38,455.22,403.74,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,162.93,129.79,128.32,117.59,108.68,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-4.45,-11.45,-4.09,1.87,
25,Tax For Earlier Years,0.00,-0.16,6.50,-0.40,-0.84,
26,Total Tax Expenses,162.93,125.18,123.37,113.10,109.71,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,505.09,407.72,315.01,342.12,294.03,
28,Profit/Loss From Continuing Operations,505.09,407.72,315.01,342.12,294.03,
29,Profit/Loss For The Period,505.09,407.72,315.01,342.12,294.03,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),66.09,53.17,39.40,42.76,36.75,
33,Diluted EPS (Rs.),66.09,53.17,39.40,42.76,36.75,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,114.64,88.00,80.00,48.00,
42,Tax On Dividend,0.00,15.41,13.74,15.02,9.77,
43,Equity Dividend Rate (%),200.00,120.00,110.00,100.00,90.00,
