,0,1,2,3,4,5,6
0,Profit & Loss account of CARE Ratings (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],219.10,297.36,321.61,280.48,264.84,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],219.10,297.36,321.61,280.48,264.84,
6,Total Operating Revenues,219.10,297.36,321.61,280.48,264.84,
7,Other Income,31.34,29.83,25.27,34.08,8.60,
8,Total Revenue,250.44,327.19,346.88,314.56,273.45,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,96.70,93.54,82.21,66.94,69.66,
14,Finance Costs,0.74,0.00,0.00,0.00,0.00,
15,Depreciation And Amortisation Expenses,6.91,3.06,2.96,3.14,3.89,
16,Other Expenses,45.85,32.54,29.95,27.42,23.08,
17,Total Expenses,150.19,129.15,115.13,97.50,96.63,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",100.25,198.04,231.75,217.06,176.82,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,100.25,198.04,231.75,217.06,176.82,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,21.00,59.90,78.07,63.45,59.64,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-1.06,3.16,-7.34,1.36,-0.37,
25,Tax For Earlier Years,-0.20,0.00,0.00,0.00,-0.14,
26,Total Tax Expenses,19.75,63.06,70.73,64.81,59.13,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,80.50,134.99,161.03,152.25,117.69,
28,Profit/Loss From Continuing Operations,80.50,134.99,161.03,152.25,117.69,
29,Profit/Loss For The Period,80.50,134.99,161.03,152.25,117.69,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),27.32,45.82,54.10,51.73,40.49,
33,Diluted EPS (Rs.),27.32,45.82,54.10,51.70,40.23,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,85.44,162.04,82.48,82.44,81.84,
42,Tax On Dividend,17.56,33.31,16.79,16.78,16.66,
43,Equity Dividend Rate (%),195.00,300.00,550.00,280.00,280.00,
