,0,1,2,3,4,5,6
0,Profit & Loss account of Bank of Maharashtra (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Interest / Discount on Advances / Bills,7153.93,6409.27,6566.64,7072.71,8469.96,
4,Income from Investments,4153.41,4202.69,3689.61,2962.41,2829.47,
5,Interest on Balance with RBI and Other Inter-Bank funds,315.07,240.98,356.42,589.68,401.91,
6,Others,246.13,642.50,236.93,471.62,360.62,
7,Total Interest Earned,11868.54,11495.45,10849.60,11096.41,12061.96,
8,Other Income,2625.27,1649.23,1547.45,1506.05,1508.07,
9,Total Income,14493.81,13144.67,12397.06,12602.46,13570.03,
10,EXPENDITURE,,,,,,
11,Interest Expended,6971.07,7216.65,7116.12,7706.68,8887.27,
12,Payments to and Provisions for Employees,2255.21,1743.82,1794.17,1618.06,1807.29,
13,Depreciation,0.00,210.95,241.37,128.59,117.62,
14,Operating Expenses (excludes Employee Cost & Depreciation),1309.85,1126.19,1047.79,957.73,930.78,
15,Total Operating Expenses,3565.06,3080.96,3083.33,2704.39,2855.70,
16,Provision Towards Income Tax,569.08,0.00,0.00,-151.48,81.36,
17,Provision Towards Deferred Tax,0.00,-649.00,-345.44,-1968.65,-851.92,
18,Other Provisions and Contingencies,2838.37,3107.48,7326.93,5457.18,3970.14,
19,Total Provisions and Contingencies,3407.45,2458.48,6981.49,3337.05,3199.58,
20,Total Expenditure,13943.58,12756.09,17180.93,13748.11,14942.54,
21,Net Profit / Loss for The Year,550.23,388.58,-4783.88,-1145.65,-1372.51,
22,Net Profit / Loss After EI & Prior Year Items,550.23,388.58,-4783.88,-1145.65,-1372.51,
23,Profit / Loss Brought Forward,0.00,-7360.29,-2543.66,-1392.00,59.64,
24,Total Profit / Loss available for Appropriations,0.00,-6971.71,-7327.54,-2537.65,-1312.87,
25,APPROPRIATIONS,,,,,,
26,Transfer To / From Statutory Reserve,0.00,97.15,0.00,0.00,0.00,
27,Transfer To / From Capital Reserve,0.00,53.64,0.00,0.00,87.25,
28,Transfer To / From Revenue And Other Reserves,0.00,0.00,32.76,26.49,0.00,
29,Dividend and Dividend Tax for The Previous Year,0.00,0.00,0.00,0.00,0.00,
30,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
31,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
32,Balance Carried Over To Balance Sheet,0.00,-7349.50,-7360.29,-2543.66,-1392.00,
33,Total Appropriations,0.00,-6971.71,-7327.54,-2537.65,-1312.87,
34,OTHER INFORMATION,,,,,,
35,EARNINGS PER SHARE,,,,,,
36,Basic EPS (Rs.),0.88,0.67,-14.26,-8.98,-11.75,
37,Diluted EPS (Rs.),0.88,0.67,-14.26,-8.98,-11.75,
38,DIVIDEND PERCENTAGE,,,,,,
39,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
