,0,1,2,3,4,5,6
0,Profit & Loss account of Himadri Speciality Chemical (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1791.37,2376.57,2021.05,1465.57,1289.95,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,50.35,147.08,138.94,
5,Revenue From Operations [Net],1791.37,2376.57,1970.71,1318.49,1151.01,
6,Total Operating Revenues,1803.50,2376.62,1971.18,1324.17,1151.84,
7,Other Income,4.97,10.69,7.77,7.90,10.95,
8,Total Revenue,1808.47,2387.31,1978.94,1332.07,1162.79,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1208.06,1603.71,1332.49,880.53,777.65,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",14.34,-15.90,-7.72,6.46,53.34,
13,Employee Benefit Expenses,73.25,58.12,46.63,35.85,29.61,
14,Finance Costs,54.52,70.57,70.43,80.47,109.99,
15,Depreciation And Amortisation Expenses,36.68,32.53,31.41,30.97,63.72,
16,Other Expenses,223.86,193.26,149.77,174.38,149.37,
17,Total Expenses,1610.72,1942.29,1623.02,1208.67,1183.67,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",197.75,445.02,355.93,123.40,-20.88,
19,Exceptional Items,-127.99,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,69.76,445.02,355.93,123.40,-20.88,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,34.70,95.87,76.10,26.44,-0.05,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-45.92,41.85,37.25,15.78,-4.47,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,-11.21,137.72,113.35,42.23,-4.52,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,80.98,307.30,242.57,81.17,-16.36,
28,Profit/Loss From Continuing Operations,80.98,307.30,242.57,81.17,-16.36,
29,Profit/Loss For The Period,80.98,307.30,242.57,81.17,-16.36,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),1.93,7.34,5.80,1.94,-0.42,
33,Diluted EPS (Rs.),1.93,7.34,5.80,1.94,-0.42,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,332.54,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,445.11,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,2.33,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,12.21,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,7.57,5.04,5.04,2.52,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),15.00,15.00,10.00,10.00,5.00,
