,0,1,2,3,4,5,6
0,Profit & Loss account of Dixon Technologies (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],5674.60,3631.32,2501.40,2170.33,1635.92,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,5.64,23.50,
5,Revenue From Operations [Net],5674.60,3631.32,2501.40,2164.69,1612.42,
6,Total Operating Revenues,5674.60,3671.50,2525.77,2210.21,1644.86,
7,Other Income,2.39,9.20,4.18,3.39,0.95,
8,Total Revenue,5676.99,3680.70,2529.95,2213.60,1645.81,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,5060.70,3212.11,2183.25,1925.17,1412.64,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",1.19,-31.57,-5.00,-29.68,-19.17,
13,Employee Benefit Expenses,125.49,108.74,79.00,68.98,58.86,
14,Finance Costs,25.91,35.10,24.30,12.51,15.01,
15,Depreciation And Amortisation Expenses,38.46,31.78,20.04,14.35,10.03,
16,Other Expenses,219.08,182.13,144.25,139.95,107.83,
17,Total Expenses,5470.83,3538.29,2445.84,2131.27,1585.22,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",206.16,142.41,84.11,82.33,60.60,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,206.16,142.41,84.11,82.33,60.60,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,54.19,36.45,21.76,21.87,14.78,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-5.24,5.07,3.91,1.85,
25,Tax For Earlier Years,0.00,0.58,0.91,-0.46,0.24,
26,Total Tax Expenses,54.19,31.80,27.74,25.32,16.87,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,151.97,110.60,56.37,57.01,43.73,
28,Profit/Loss From Continuing Operations,151.97,110.60,56.37,57.01,43.73,
29,Profit/Loss For The Period,151.97,110.60,56.37,57.01,43.73,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),26.14,96.88,49.78,51.03,42.41,
33,Diluted EPS (Rs.),25.56,94.26,49.06,51.03,40.12,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,6.89,2.27,0.00,6.59,
42,Tax On Dividend,0.00,0.49,0.47,0.00,1.34,
43,Equity Dividend Rate (%),50.00,40.00,20.00,20.00,60.00,
