,0,1,2,3,4,5,6
0,Profit & Loss account of State Bank of India (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Interest / Discount on Advances / Bills,171429.14,179748.84,161640.23,141363.17,119510.00,
4,Income from Investments,79808.09,68204.72,74406.16,70337.62,48205.31,
5,Interest on Balance with RBI and Other Inter-Bank funds,4317.53,2920.41,1179.07,2250.00,1753.47,
6,Others,9595.87,6449.63,5643.19,6548.53,6049.46,
7,Total Interest Earned,265150.63,257323.59,242868.65,220499.32,175518.24,
8,Other Income,41956.64,45221.48,36774.89,44600.69,35460.93,
9,Total Income,307107.27,302545.07,279643.54,265100.00,210979.17,
10,EXPENDITURE,,,,,,
11,Interest Expended,154440.63,159238.77,154519.78,145645.60,113658.50,
12,Payments to and Provisions for Employees,50936.00,45714.97,41054.71,33178.68,26489.28,
13,Depreciation,0.00,3303.81,3212.31,2919.47,2293.31,
14,Operating Expenses (excludes Employee Cost & Depreciation),31716.22,26154.91,25420.72,23845.30,17690.18,
15,Total Operating Expenses,82652.22,75173.69,69687.74,59943.45,46472.77,
16,Provision Towards Income Tax,7130.65,2803.14,491.13,673.54,4165.83,
17,Provision Towards Deferred Tax,0.00,7510.99,954.12,-9654.33,337.78,
18,Other Provisions and Contingencies,44013.03,43330.37,53828.55,75039.20,35992.72,
19,Total Provisions and Contingencies,51143.68,53644.50,54573.80,66058.41,40363.79,
20,Total Expenditure,288236.53,288056.96,278781.31,271647.46,200495.07,
21,Net Profit / Loss for The Year,18870.74,14488.11,862.23,-6547.45,10484.10,
22,Net Profit / Loss After EI & Prior Year Items,20410.47,14488.11,862.23,-6547.45,10484.10,
23,Profit / Loss Brought Forward,0.00,-15226.06,-15078.57,0.32,0.32,
24,Total Profit / Loss available for Appropriations,0.00,-737.94,-14216.34,-12954.83,10484.42,
25,APPROPRIATIONS,,,,,,
26,Transfer To / From Statutory Reserve,0.00,4346.43,258.67,0.00,3145.23,
27,Transfer To / From Capital Reserve,0.00,3985.84,379.21,3288.88,1493.39,
28,Transfer To / From Revenue And Other Reserves,0.00,308.20,371.84,-1165.14,3430.55,
29,Dividend and Dividend Tax for The Previous Year,0.00,0.00,0.00,0.00,0.00,
30,Equity Share Dividend,0.00,0.00,0.00,0.00,2108.56,
31,Tax On Dividend,0.00,0.00,0.00,0.00,306.38,
32,Balance Carried Over To Balance Sheet,0.00,-10498.30,-15226.06,-15078.57,0.32,
33,Total Appropriations,0.00,-737.94,-14216.34,-12954.83,10484.42,
34,OTHER INFORMATION,,,,,,
35,EARNINGS PER SHARE,,,,,,
36,Basic EPS (Rs.),22.87,16.23,0.97,-7.67,13.43,
37,Diluted EPS (Rs.),22.87,16.23,0.97,-7.67,13.43,
38,DIVIDEND PERCENTAGE,,,,,,
39,Equity Dividend Rate (%),400.00,0.00,0.00,0.00,260.00,
