,0,1,2,3,4,5,6
0,Profit & Loss account of Godrej Consumer Products (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],6133.44,5361.27,5556.79,5256.36,5013.69,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,93.72,340.89,
5,Revenue From Operations [Net],6133.44,5361.27,5556.79,5162.64,4672.80,
6,Total Operating Revenues,6254.33,5474.45,5679.31,5261.02,4748.10,
7,Other Income,64.74,91.26,94.45,73.89,63.60,
8,Total Revenue,6319.07,5565.71,5773.76,5334.91,4811.70,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2394.30,2042.68,2030.82,1884.95,1834.77,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-41.20,-76.90,27.75,46.24,-3.79,
13,Employee Benefit Expenses,417.09,319.22,351.50,355.51,299.01,
14,Finance Costs,24.81,57.97,64.86,51.89,36.06,
15,Depreciation And Amortisation Expenses,83.38,81.37,69.07,63.30,56.68,
16,Other Expenses,1475.08,1461.55,1501.98,1396.59,1265.54,
17,Total Expenses,4709.77,4166.08,4300.68,4045.90,3704.53,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1609.30,1399.63,1473.08,1289.01,1107.17,
19,Exceptional Items,-15.38,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,1593.92,1399.63,1473.08,1289.01,1107.17,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,369.58,248.20,320.66,283.28,235.40,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-28.46,-602.56,5.86,24.05,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,369.58,219.74,-281.90,289.14,259.45,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1224.34,1179.89,1754.98,999.87,847.72,
28,Profit/Loss From Continuing Operations,1224.34,1179.89,1754.98,999.87,847.72,
29,Profit/Loss For The Period,1224.34,1179.89,1754.98,999.87,847.72,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),11.97,11.54,17.17,14.68,12.45,
33,Diluted EPS (Rs.),11.97,11.54,17.17,14.68,12.44,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,817.82,1226.52,613.12,195.78,
42,Tax On Dividend,0.00,168.11,252.11,124.82,39.87,
43,Equity Dividend Rate (%),0.00,800.00,1500.00,900.00,1500.00,
