,0,1,2,3,4,5,6
0,Profit & Loss account of Bank Of Baroda (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Interest / Discount on Advances / Bills,50052.12,54115.77,34388.97,29069.82,27523.93,
4,Income from Investments,17077.12,18097.36,12786.72,10420.16,10596.33,
5,Interest on Balance with RBI and Other Inter-Bank funds,1450.92,1768.73,1735.20,2414.79,1990.86,
6,Others,1914.90,2001.79,859.72,1743.77,2088.81,
7,Total Interest Earned,70495.06,75983.66,49770.61,43648.54,42199.93,
8,Other Income,12364.44,10317.32,6294.49,6657.15,6758.06,
9,Total Income,82859.50,86300.98,56065.10,50305.69,48957.99,
10,EXPENDITURE,,,,,,
11,Interest Expended,41686.04,48532.37,31290.30,28126.77,28686.52,
12,Payments to and Provisions for Employees,11445.53,8769.52,5039.13,4606.87,4637.77,
13,Depreciation,0.00,1659.65,910.38,863.08,511.35,
14,Operating Expenses (excludes Employee Cost & Depreciation),9098.13,7648.02,5338.47,4703.42,4147.28,
15,Total Operating Expenses,20543.66,18077.19,11287.98,10173.37,9296.40,
16,Provision Towards Income Tax,4727.05,-2348.29,264.63,1664.24,1089.56,
17,Provision Towards Deferred Tax,0.00,0.00,0.00,-2023.17,0.00,
18,Other Provisions and Contingencies,15073.80,21493.52,12788.67,14796.30,8502.37,
19,Total Provisions and Contingencies,19800.85,19145.23,13053.30,14437.37,9591.93,
20,Total Expenditure,82030.55,85754.79,55631.58,52737.51,47574.85,
21,Net Profit / Loss for The Year,828.95,546.19,433.52,-2431.81,1383.14,
22,Net Profit / Loss After EI & Prior Year Items,828.95,546.19,433.52,-2431.81,1383.14,
23,Profit / Loss Brought Forward,0.00,0.00,0.00,0.00,0.00,
24,Total Profit / Loss available for Appropriations,0.00,546.19,433.52,-2431.81,1383.14,
25,APPROPRIATIONS,,,,,,
26,Transfer To / From Statutory Reserve,0.00,145.85,108.38,0.00,345.78,
27,Transfer To / From Capital Reserve,0.00,822.25,210.36,0.00,353.65,
28,Transfer To / From Revenue And Other Reserves,0.00,0.00,0.00,-2431.81,0.00,
29,Dividend and Dividend Tax for The Previous Year,0.00,0.00,0.00,0.00,0.00,
30,Equity Share Dividend,0.00,0.00,0.00,0.00,332.79,
31,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
32,Balance Carried Over To Balance Sheet,0.00,0.00,0.00,0.00,0.00,
33,Total Appropriations,0.00,546.19,433.52,-2431.81,1383.14,
34,OTHER INFORMATION,,,,,,
35,EARNINGS PER SHARE,,,,,,
36,Basic EPS (Rs.),1.78,1.36,1.64,-10.53,6.00,
37,Diluted EPS (Rs.),1.78,1.36,1.41,-10.53,6.00,
38,DIVIDEND PERCENTAGE,,,,,,
39,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,60.00,
