,0,1,2,3,4,5,6
0,Profit & Loss account of Indiamart Intermesh (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],665.05,623.51,497.28,403.55,318.20,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],665.05,623.51,497.28,403.55,318.20,
6,Total Operating Revenues,665.05,623.51,497.28,403.55,318.20,
7,Other Income,85.16,68.41,36.02,6.51,3.97,
8,Total Revenue,750.21,691.93,533.29,410.06,322.17,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,65.26,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,198.72,254.84,221.72,188.78,179.38,
14,Finance Costs,6.66,3.28,0.00,0.00,1.04,
15,Depreciation And Amortisation Expenses,15.87,20.92,4.00,2.80,9.88,
16,Other Expenses,132.99,196.03,195.98,405.96,131.43,
17,Total Expenses,354.24,475.06,486.96,597.54,321.74,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",395.97,216.86,46.33,-187.48,0.43,
19,Exceptional Items,0.00,-6.88,0.00,0.00,0.00,
20,Profit/Loss Before Tax,395.97,209.99,46.33,-187.48,0.43,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,109.26,-0.33,3.62,0.00,0.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,32.70,30.12,-115.04,0.00,
25,Tax For Earlier Years,0.00,31.41,0.00,0.00,0.00,
26,Total Tax Expenses,109.26,63.78,33.74,-115.04,0.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,286.71,146.21,12.59,-72.44,0.43,
28,Profit/Loss From Continuing Operations,286.71,146.21,12.59,-72.44,0.43,
29,Profit/Loss For The Period,286.71,146.21,12.59,-72.44,0.43,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),98.53,50.73,4.87,-37.83,0.47,
33,Diluted EPS (Rs.),96.92,49.84,4.78,-37.83,0.33,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,28.88,0.00,0.00,0.00,
42,Tax On Dividend,0.00,5.95,0.00,0.00,0.00,
43,Equity Dividend Rate (%),150.00,100.00,0.00,0.00,0.00,
