,0,1,2,3,4,5,6
0,Profit & Loss account of eClerx Services (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1118.63,1107.27,1133.30,1162.02,1105.71,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1118.63,1107.27,1133.30,1162.02,1105.71,
6,Total Operating Revenues,1120.17,1139.82,1144.02,1162.02,1105.71,
7,Other Income,54.00,55.83,43.83,28.48,36.65,
8,Total Revenue,1174.17,1195.64,1187.85,1190.50,1142.36,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,19.95,11.22,8.09,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,484.49,461.41,437.12,394.57,380.62,
14,Finance Costs,17.66,0.00,0.00,0.00,0.00,
15,Depreciation And Amortisation Expenses,44.59,26.16,29.60,36.41,37.40,
16,Other Expenses,375.31,412.49,372.87,346.10,307.88,
17,Total Expenses,942.01,911.28,847.67,777.07,725.90,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",232.16,284.36,340.18,413.43,416.46,
19,Exceptional Items,-48.84,0.00,21.26,-8.04,-25.91,
20,Profit/Loss Before Tax,183.32,284.36,361.44,405.39,390.55,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,58.21,81.35,92.96,84.59,88.14,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,1.28,-6.26,-7.28,-11.12,4.76,
25,Tax For Earlier Years,0.26,-0.34,-2.37,0.78,0.00,
26,Total Tax Expenses,59.75,74.75,83.32,74.24,92.90,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,123.57,209.61,278.12,331.15,297.64,
28,Profit/Loss From Continuing Operations,123.57,209.61,278.12,331.15,297.64,
29,Profit/Loss For The Period,123.57,209.61,278.12,331.15,297.64,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),33.05,54.19,69.87,81.68,73.21,
33,Diluted EPS (Rs.),33.05,54.11,69.54,80.78,71.63,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,4.46,3.87,3.99,4.08,4.08,
42,Tax On Dividend,0.00,0.80,0.81,0.84,0.83,
43,Equity Dividend Rate (%),10.00,10.00,10.00,10.00,10.00,
