,0,1,2,3,4,5,6
0,Profit & Loss account of Balkrishna Industries (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],5757.92,4674.82,5068.01,4369.88,3718.40,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,17.18,56.81,
5,Revenue From Operations [Net],5757.92,4674.82,5068.01,4352.70,3661.59,
6,Total Operating Revenues,5757.92,4782.49,5244.50,4447.28,3727.85,
7,Other Income,161.45,248.77,214.21,336.21,249.61,
8,Total Revenue,5919.37,5031.26,5458.71,4783.49,3977.46,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2379.46,2023.21,2440.97,2165.21,1573.05,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-148.83,48.81,-38.52,-42.98,0.47,
13,Employee Benefit Expenses,325.94,285.82,263.63,248.78,224.29,
14,Finance Costs,9.82,7.27,9.79,13.06,21.44,
15,Depreciation And Amortisation Expenses,406.15,368.01,332.55,311.34,303.83,
16,Other Expenses,1343.65,1120.53,1206.91,941.97,790.31,
17,Total Expenses,4388.38,3908.42,4275.70,3665.00,2921.19,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1530.99,1122.84,1183.01,1118.49,1056.27,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,1530.99,1122.84,1183.01,1118.49,1056.27,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,375.61,292.30,391.60,369.03,295.53,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-114.44,9.41,10.21,45.16,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,375.61,177.86,401.01,379.24,340.69,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1155.38,944.98,782.00,739.25,715.58,
28,Profit/Loss From Continuing Operations,1155.38,944.98,782.00,739.25,715.58,
29,Profit/Loss For The Period,1155.38,944.98,782.00,739.25,715.58,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),59.77,48.88,40.45,38.24,37.02,
33,Diluted EPS (Rs.),59.77,48.88,40.45,38.24,37.02,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,425.29,144.99,101.49,53.16,
42,Tax On Dividend,0.00,87.42,29.80,20.66,10.82,
43,Equity Dividend Rate (%),850.00,1000.00,400.00,400.00,400.00,
