,0,1,2,3,4,5,6
0,Profit & Loss account of Container Corporation of India (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],6384.96,5993.44,6182.06,5730.26,5266.66,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],6384.96,5993.44,6182.06,5730.26,5266.66,
6,Total Operating Revenues,6384.96,6473.79,6881.91,6157.16,5606.13,
7,Other Income,285.48,279.73,334.23,302.59,289.24,
8,Total Revenue,6670.44,6753.52,7216.14,6459.75,5895.37,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,4246.78,4517.49,4168.25,3958.84,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,425.14,313.50,336.78,277.90,186.89,
14,Finance Costs,33.96,36.07,0.74,0.09,3.66,
15,Depreciation And Amortisation Expenses,521.92,513.00,424.58,392.65,351.82,
16,Other Expenses,4926.96,238.58,247.67,235.21,213.55,
17,Total Expenses,5907.98,5347.93,5527.26,5074.10,4714.76,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",762.46,1405.59,1688.88,1385.65,1180.61,
19,Exceptional Items,-83.36,-881.63,0.00,0.00,0.00,
20,Profit/Loss Before Tax,679.10,523.96,1688.88,1385.65,1180.61,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,175.77,320.79,484.13,386.17,320.59,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-172.61,-10.66,-57.90,-84.53,
25,Tax For Earlier Years,0.00,0.00,0.00,12.92,86.53,
26,Total Tax Expenses,175.77,148.18,473.47,341.19,322.59,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,503.33,375.78,1215.41,1044.46,858.02,
28,Profit/Loss From Continuing Operations,503.33,375.78,1215.41,1044.46,858.02,
29,Profit/Loss For The Period,503.33,375.78,1215.41,1044.46,858.02,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),8.26,6.17,19.95,17.14,35.21,
33,Diluted EPS (Rs.),8.26,6.17,19.95,17.14,35.21,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,8.05,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,9.64,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,566.64,182.79,416.76,294.40,
42,Tax On Dividend,0.00,112.41,36.60,83.08,59.94,
43,Equity Dividend Rate (%),100.00,72.00,171.00,171.00,171.00,
