,0,1,2,3,4,5,6
0,Profit & Loss account of KEI Industries (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],4181.49,4857.01,4176.47,3462.52,2805.84,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,37.62,203.97,
5,Revenue From Operations [Net],4181.49,4857.01,4176.47,3424.90,2601.87,
6,Total Operating Revenues,4181.49,4884.27,4226.96,3458.80,2628.46,
7,Other Income,20.06,16.47,7.19,9.30,10.07,
8,Total Revenue,4201.55,4900.74,4234.15,3468.10,2638.52,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2793.58,3503.16,3036.69,2442.28,1868.67,
11,Operating And Direct Expenses,0.00,160.62,112.12,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",105.31,-136.24,-104.61,-32.62,-42.68,
13,Employee Benefit Expenses,184.94,227.59,173.39,146.79,111.73,
14,Finance Costs,57.31,129.15,136.15,111.30,124.43,
15,Depreciation And Amortisation Expenses,57.81,56.69,33.95,32.23,28.40,
16,Other Expenses,626.39,621.40,564.56,562.52,420.13,
17,Total Expenses,3836.12,4574.07,3954.85,3263.94,2512.27,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",365.43,326.67,279.30,204.16,126.25,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,365.43,326.67,279.30,204.16,126.25,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,92.12,86.39,92.87,66.84,37.66,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,12.15,9.02,
24,Deferred Tax,0.00,-13.64,4.97,4.91,3.76,
25,Tax For Earlier Years,0.00,-1.19,-0.41,0.01,0.02,
26,Total Tax Expenses,92.12,71.56,97.43,59.60,32.42,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,273.31,255.10,181.87,144.56,93.83,
28,Profit/Loss From Continuing Operations,273.31,255.10,181.87,144.56,93.83,
29,Profit/Loss For The Period,273.31,255.10,181.87,144.56,93.83,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),30.46,31.51,23.12,18.51,12.10,
33,Diluted EPS (Rs.),30.17,31.05,22.88,18.19,11.80,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,22.90,7.84,5.62,4.65,
42,Tax On Dividend,0.00,4.71,1.61,0.00,0.00,
43,Equity Dividend Rate (%),100.00,75.00,60.00,50.00,30.00,
