,0,1,2,3,4,5,6
0,Profit & Loss account of United Breweries (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],10183.40,14397.72,13876.87,12170.90,10011.77,
4,Less: Excise/Sevice Tax/Other Levies,5942.67,8141.91,7664.39,6809.58,5494.04,
5,Revenue From Operations [Net],4240.73,6255.81,6212.48,5361.32,4517.73,
6,Total Operating Revenues,4240.73,6504.55,6472.43,5617.03,4734.12,
7,Other Income,50.20,9.11,31.70,12.98,51.60,
8,Total Revenue,4290.93,6513.66,6504.13,5630.01,4785.72,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1972.56,2974.86,2927.14,2504.87,2206.26,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-9.95,-9.55,-74.47,22.86,-20.32,
13,Employee Benefit Expenses,482.29,499.77,443.86,394.63,352.09,
14,Finance Costs,22.67,31.12,31.20,47.65,58.65,
15,Depreciation And Amortisation Expenses,231.85,284.97,259.78,259.60,286.95,
16,Other Expenses,1342.62,1970.10,1873.37,1680.14,1546.67,
17,Total Expenses,4115.75,5946.24,5625.65,5023.18,4438.55,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",175.18,567.42,878.48,606.83,347.17,
19,Exceptional Items,-7.22,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,167.96,567.42,878.48,606.83,347.17,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,55.11,175.50,322.34,240.78,132.54,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-35.31,-6.64,-27.94,-14.70,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,55.11,140.19,315.70,212.84,117.84,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,112.85,427.23,562.78,393.99,229.33,
28,Profit/Loss From Continuing Operations,112.85,427.23,562.78,393.99,229.33,
29,Profit/Loss For The Period,112.85,427.23,562.78,393.99,229.33,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),4.27,16.16,21.29,14.90,8.67,
33,Diluted EPS (Rs.),4.27,16.16,21.29,14.90,8.67,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,66.10,52.88,30.41,30.41,
42,Tax On Dividend,0.00,13.54,10.82,6.14,6.19,
43,Equity Dividend Rate (%),50.00,250.00,250.00,200.00,115.00,
