,0,1,2,3,4,5,6
0,Profit & Loss account of Jubilant Foodworks (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],3869.26,3524.79,2979.78,2545.53,2409.48,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],3869.26,3524.79,2979.78,2545.53,2409.48,
6,Total Operating Revenues,3885.78,3530.67,2980.44,2546.07,2410.21,
7,Other Income,68.82,46.91,22.72,14.48,6.08,
8,Total Revenue,3954.60,3577.58,3003.16,2560.55,2416.29,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,902.33,785.17,660.18,536.19,493.61,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-1.02,0.82,-1.46,-0.49,-0.20,
13,Employee Benefit Expenses,784.62,672.48,604.11,584.54,558.93,
14,Finance Costs,163.45,0.00,0.00,0.00,0.00,
15,Depreciation And Amortisation Expenses,344.14,152.27,155.88,151.15,124.27,
16,Other Expenses,1253.42,1374.53,1178.52,1098.97,996.08,
17,Total Expenses,3516.29,3075.18,2689.93,2450.63,2249.33,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",438.31,502.41,313.24,109.92,166.96,
19,Exceptional Items,-44.81,-7.93,0.00,-12.17,0.00,
20,Profit/Loss Before Tax,393.50,494.48,313.24,97.75,166.96,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,118.72,174.72,122.14,33.95,41.12,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-0.66,-3.05,-15.31,-3.45,12.05,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,-0.77,
26,Total Tax Expenses,118.05,171.67,106.83,30.50,52.40,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,275.45,322.80,206.40,67.25,114.56,
28,Profit/Loss From Continuing Operations,275.45,322.80,206.40,67.25,114.56,
29,Profit/Loss For The Period,275.45,322.80,206.40,67.25,114.56,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),20.87,24.46,31.29,10.21,17.44,
33,Diluted EPS (Rs.),20.87,24.46,31.29,10.20,17.38,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,1.98,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,491.63,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,17.84,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,145.17,32.99,16.50,16.46,16.45,
42,Tax On Dividend,29.84,6.78,3.36,3.35,3.35,
43,Equity Dividend Rate (%),60.00,50.00,25.00,25.00,25.00,
