,0,1,2,3,4,5,6
0,Profit & Loss account of ICRA (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],181.27,205.40,227.65,220.11,209.22,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],181.27,205.40,227.65,220.11,209.22,
6,Total Operating Revenues,181.27,207.78,230.14,222.13,210.90,
7,Other Income,36.32,40.57,44.53,50.74,48.83,
8,Total Revenue,217.59,248.36,274.67,272.87,259.73,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,110.04,105.11,106.99,95.33,90.80,
14,Finance Costs,1.73,1.66,0.47,0.03,0.04,
15,Depreciation And Amortisation Expenses,5.25,5.38,2.43,2.66,3.20,
16,Other Expenses,28.91,44.16,33.71,29.00,38.43,
17,Total Expenses,145.93,156.30,143.60,127.03,132.47,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",71.66,92.05,131.07,145.84,127.25,
19,Exceptional Items,0.00,0.00,0.00,0.00,6.81,
20,Profit/Loss Before Tax,71.66,92.05,131.07,145.84,134.07,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,18.72,27.07,34.72,46.79,34.55,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,0.01,0.38,-1.27,1.54,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,18.72,27.07,35.09,45.52,36.09,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,52.95,64.98,95.97,100.32,97.97,
28,Profit/Loss From Continuing Operations,52.95,64.98,95.97,100.32,97.97,
29,Profit/Loss For The Period,52.95,64.98,95.97,100.32,97.97,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),55.04,67.55,98.36,102.01,99.50,
33,Diluted EPS (Rs.),55.04,67.55,98.32,101.87,99.21,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,28.95,29.71,26.74,25.00,
42,Tax On Dividend,0.00,5.95,5.00,4.35,5.09,
43,Equity Dividend Rate (%),270.00,270.00,300.00,300.00,270.00,
