,0,1,2,3,4,5,6
0,Profit & Loss account of TCNS Clothing Co (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1148.54,1147.87,842.35,710.89,486.07,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,3.94,10.10,0.69,
5,Revenue From Operations [Net],1148.54,1147.87,838.42,700.79,485.39,
6,Total Operating Revenues,1148.67,1147.95,838.49,700.94,485.39,
7,Other Income,21.14,7.52,6.73,1.94,2.06,
8,Total Revenue,1169.81,1155.47,845.22,702.88,487.45,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,450.68,435.16,219.85,180.40,143.80,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-57.67,-45.25,-35.15,-48.63,-40.54,
13,Employee Benefit Expenses,157.59,143.77,123.61,153.44,157.62,
14,Finance Costs,38.19,0.51,0.67,2.47,2.95,
15,Depreciation And Amortisation Expenses,103.15,22.21,16.67,13.41,8.87,
16,Other Expenses,402.48,437.44,374.73,338.83,227.82,
17,Total Expenses,1103.74,993.85,700.39,640.52,501.09,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",66.06,161.62,144.83,62.36,-13.64,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,66.06,161.62,144.83,62.36,-13.64,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,18.08,34.87,48.36,40.64,38.97,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,2.94,-4.68,-1.63,5.93,-11.11,
25,Tax For Earlier Years,-24.37,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,-3.35,30.19,46.73,46.56,27.86,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,69.41,131.44,98.10,15.80,-41.50,
28,Profit/Loss From Continuing Operations,69.41,131.44,98.10,15.80,-41.50,
29,Profit/Loss For The Period,69.41,131.44,98.10,15.80,-41.50,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),10.85,20.95,16.12,2.67,-8.09,
33,Diluted EPS (Rs.),10.84,20.60,15.36,2.61,-7.90,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
