,0,1,2,3,4,5,6
0,Profit & Loss account of Suprajit Engineering (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1112.28,1066.57,1052.28,983.86,938.50,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,23.10,91.01,
5,Revenue From Operations [Net],1112.28,1066.57,1052.28,960.75,847.49,
6,Total Operating Revenues,1112.28,1070.95,1058.49,964.82,851.30,
7,Other Income,36.13,25.28,30.67,22.81,17.27,
8,Total Revenue,1148.41,1096.23,1089.17,987.63,868.57,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,716.98,659.41,668.63,589.44,511.49,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-20.15,3.35,-12.14,-0.19,8.39,
13,Employee Benefit Expenses,155.18,143.53,144.46,125.10,111.69,
14,Finance Costs,11.58,13.42,15.19,18.45,22.57,
15,Depreciation And Amortisation Expenses,24.03,25.91,20.26,18.44,15.89,
16,Other Expenses,74.86,72.96,72.60,67.71,64.76,
17,Total Expenses,967.30,920.44,915.28,828.64,739.65,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",181.11,175.79,173.89,158.99,128.93,
19,Exceptional Items,0.00,-25.99,0.00,0.00,-5.44,
20,Profit/Loss Before Tax,181.11,149.80,173.89,158.99,123.49,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,43.19,40.56,54.79,48.57,36.23,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-6.81,5.61,3.35,1.88,
25,Tax For Earlier Years,0.00,-7.29,-1.32,2.42,-0.31,
26,Total Tax Expenses,43.19,26.46,59.07,54.35,37.80,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,137.92,123.33,114.82,104.64,85.69,
28,Profit/Loss From Continuing Operations,137.92,123.33,114.82,104.64,85.69,
29,Profit/Loss For The Period,137.92,123.33,114.82,104.64,85.69,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),9.86,34.00,8.21,7.48,6.13,
33,Diluted EPS (Rs.),9.86,34.00,8.21,7.48,6.13,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,36.37,20.98,16.78,14.69,
42,Tax On Dividend,0.00,6.25,3.09,2.20,1.59,
43,Equity Dividend Rate (%),175.00,175.00,155.00,140.00,110.00,
