,0,1,2,3,4,5,6
0,Profit & Loss account of Union Bank of India (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Interest / Discount on Advances / Bills,25078.70,23771.92,22772.98,22943.10,23658.06,
4,Income from Investments,10572.86,9003.34,8779.97,8695.10,7535.15,
5,Interest on Balance with RBI and Other Inter-Bank funds,1200.28,1201.27,1139.37,880.54,816.14,
6,Others,379.28,90.12,55.69,141.25,189.46,
7,Total Interest Earned,37231.12,34066.66,32748.00,32659.98,32198.80,
8,Other Income,5260.79,4473.95,4989.87,4964.60,3631.74,
9,Total Income,42491.91,38540.61,37737.87,37624.58,35830.54,
10,EXPENDITURE,,,,,,
11,Interest Expended,25794.37,23851.75,23443.34,23756.64,23885.70,
12,Payments to and Provisions for Employees,3358.62,3150.93,3255.23,3434.20,3699.29,
13,Depreciation,411.26,368.04,362.71,236.04,244.11,
14,Operating Expenses (excludes Employee Cost & Depreciation),3746.54,3648.66,3137.01,2767.60,2358.81,
15,Total Operating Expenses,7516.41,7167.63,6754.96,6437.84,6302.22,
16,Provision Towards Income Tax,-1129.85,-979.21,0.00,-207.99,413.78,
17,Provision Towards Deferred Tax,0.00,0.00,0.00,0.00,0.00,
18,Other Provisions and Contingencies,13208.75,11447.89,12786.94,7082.87,3877.24,
19,Total Provisions and Contingencies,12078.90,10468.68,12786.94,6874.88,4291.02,
20,Total Expenditure,45389.69,41488.05,42985.24,37069.37,34478.93,
21,Net Profit / Loss for The Year,-2897.78,-2947.45,-5247.37,555.21,1351.60,
22,Net Profit / Loss After EI & Prior Year Items,-2897.78,-2947.45,-5247.37,555.21,1351.60,
23,Profit / Loss Brought Forward,-8400.21,-5406.18,0.00,0.00,0.42,
24,Total Profit / Loss available for Appropriations,-11297.98,-8353.63,-5247.37,555.22,1352.02,
25,APPROPRIATIONS,,,,,,
26,Transfer To / From Statutory Reserve,0.00,0.00,0.00,138.75,405.50,
27,Transfer To / From Capital Reserve,374.69,46.58,111.17,231.47,44.85,
28,Transfer To / From Revenue And Other Reserves,0.00,0.00,0.00,0.00,548.17,
29,Dividend and Dividend Tax for The Previous Year,0.00,0.00,0.00,0.00,0.00,
30,Equity Share Dividend,0.00,0.00,0.00,0.00,134.05,
31,Tax On Dividend,0.00,0.00,0.00,0.00,27.45,
32,Balance Carried Over To Balance Sheet,-11672.67,-8400.21,-5358.54,0.00,0.00,
33,Total Appropriations,-11297.98,-8353.63,-5247.37,555.22,1352.02,
34,OTHER INFORMATION,,,,,,
35,EARNINGS PER SHARE,,,,,,
36,Basic EPS (Rs.),-12.49,-25.08,-69.45,8.08,20.42,
37,Diluted EPS (Rs.),-12.49,-25.08,-69.45,8.08,20.42,
38,DIVIDEND PERCENTAGE,,,,,,
39,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,20.00,
