,0,1,2,3,4,5,6
0,Profit & Loss account of Jai Corp (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],468.94,543.34,623.17,581.87,704.71,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,8.88,54.46,
5,Revenue From Operations [Net],468.94,543.34,623.17,572.99,650.25,
6,Total Operating Revenues,468.94,543.69,623.43,575.98,655.41,
7,Other Income,93.00,21.45,20.06,16.31,15.26,
8,Total Revenue,561.94,565.14,643.49,592.29,670.67,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,321.24,360.19,414.01,368.33,419.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-15.50,6.67,5.96,-3.74,10.14,
13,Employee Benefit Expenses,43.17,50.64,50.43,47.71,52.56,
14,Finance Costs,15.63,24.46,33.85,52.18,77.53,
15,Depreciation And Amortisation Expenses,10.56,14.02,14.63,15.36,16.44,
16,Other Expenses,60.68,63.53,68.69,69.32,87.03,
17,Total Expenses,436.86,519.65,588.20,549.38,664.56,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",125.08,45.49,55.29,42.91,6.11,
19,Exceptional Items,0.00,0.00,-10.08,0.00,0.00,
20,Profit/Loss Before Tax,125.08,45.49,45.21,42.91,6.11,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,29.17,15.33,31.08,30.52,34.07,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-10.38,-7.90,-12.02,-13.45,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,29.17,4.94,23.17,18.50,20.62,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,95.91,40.54,22.03,24.41,-14.51,
28,Profit/Loss From Continuing Operations,98.61,40.54,22.03,24.41,-14.51,
29,Profit/Loss For The Period,98.61,40.54,22.03,24.41,-14.51,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),5.52,2.27,1.24,1.37,-0.81,
33,Diluted EPS (Rs.),5.52,2.27,1.24,1.37,-0.81,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,2.41,2.41,2.41,2.41,
42,Tax On Dividend,0.00,0.50,0.50,0.39,0.48,
43,Equity Dividend Rate (%),0.00,50.00,50.00,50.00,50.00,
