,0,1,2,3,4,5,6
0,Profit & Loss account of Mahindra Logistics (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2959.11,3260.77,3665.33,3219.85,2588.27,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],2959.11,3260.77,3665.33,3219.85,2588.27,
6,Total Operating Revenues,2959.11,3260.90,3665.51,3220.11,2588.69,
7,Other Income,15.50,13.29,7.27,4.73,8.96,
8,Total Revenue,2974.61,3274.19,3672.78,3224.84,2597.65,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,2756.70,3219.99,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,280.43,291.14,250.59,219.04,182.28,
14,Finance Costs,17.11,14.43,0.16,0.31,0.26,
15,Depreciation And Amortisation Expenses,82.75,65.95,14.69,12.85,8.91,
16,Other Expenses,2557.68,65.28,57.03,2895.24,2338.52,
17,Total Expenses,2937.97,3193.50,3542.46,3127.44,2529.97,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",36.64,80.69,130.32,97.40,67.68,
19,Exceptional Items,-4.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,32.64,80.69,130.32,97.40,67.68,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,8.65,24.19,50.58,36.74,25.82,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,1.36,-4.70,-1.53,-2.94,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,8.65,25.55,45.88,35.21,22.88,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,23.99,55.14,84.44,62.19,44.80,
28,Profit/Loss From Continuing Operations,23.99,55.14,84.44,62.19,44.80,
29,Profit/Loss For The Period,23.99,55.14,84.44,62.19,44.80,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),3.35,7.72,11.85,8.87,6.59,
33,Diluted EPS (Rs.),3.33,7.68,11.80,8.78,6.51,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,15.50,12.86,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),25.00,15.00,18.00,15.00,0.00,
