,0,1,2,3,4,5,6
0,Profit & Loss account of Gujarat Narmada Valley Fertilizers & Chemicals (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],5128.69,5143.47,5864.90,5899.03,4932.98,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,79.28,356.04,
5,Revenue From Operations [Net],5128.69,5143.47,5864.90,5819.75,4576.94,
6,Total Operating Revenues,5128.69,5162.42,5896.02,5837.31,4588.77,
7,Other Income,237.23,152.67,220.54,141.52,224.86,
8,Total Revenue,5365.92,5315.09,6116.56,5978.83,4813.63,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2224.83,3563.19,3738.38,3271.18,2615.99,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",68.53,-39.17,-49.24,2.89,2.51,
13,Employee Benefit Expenses,451.47,513.30,523.63,394.96,374.37,
14,Finance Costs,19.95,5.27,6.38,99.71,203.44,
15,Depreciation And Amortisation Expenses,272.30,264.33,262.95,270.47,251.44,
16,Other Expenses,1345.77,540.35,753.34,631.00,590.40,
17,Total Expenses,4417.61,4890.31,5297.19,4816.86,4390.81,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",948.31,424.78,819.37,1161.97,422.82,
19,Exceptional Items,0.00,0.00,0.00,0.00,292.23,
20,Profit/Loss Before Tax,948.31,424.78,819.37,1161.97,715.05,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,259.10,75.51,244.32,383.70,82.63,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,89.61,
24,Deferred Tax,0.00,-138.94,-32.26,-11.25,200.73,
25,Tax For Earlier Years,0.00,-10.64,-133.86,0.00,0.00,
26,Total Tax Expenses,259.10,-74.07,78.20,372.45,193.75,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,689.21,498.85,741.17,789.52,521.30,
28,Profit/Loss From Continuing Operations,689.21,498.85,741.17,789.52,521.30,
29,Profit/Loss For The Period,689.21,498.85,741.17,789.52,521.30,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),44.35,32.10,47.69,50.80,33.54,
33,Diluted EPS (Rs.),44.35,32.10,47.69,50.80,33.54,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,108.79,116.56,77.71,31.09,
42,Tax On Dividend,0.00,22.36,23.96,15.82,6.33,
43,Equity Dividend Rate (%),80.00,50.00,70.00,75.00,50.00,
