,0,1,2,3,4,5,6
0,Profit & Loss account of Mahindra Holidays and Resorts India (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],822.24,866.29,796.57,1064.19,1073.18,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],822.24,866.29,796.57,1064.19,1073.18,
6,Total Operating Revenues,822.24,977.01,918.29,1064.19,1073.18,
7,Other Income,86.52,60.11,45.15,30.00,17.20,
8,Total Revenue,908.76,1037.12,963.44,1094.19,1090.39,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,72.93,69.15,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,243.01,272.69,248.50,242.84,225.29,
14,Finance Costs,12.96,15.99,0.02,0.05,0.02,
15,Depreciation And Amortisation Expenses,103.74,101.67,51.41,54.80,60.53,
16,Other Expenses,379.59,449.90,494.19,589.35,603.60,
17,Total Expenses,739.30,913.17,863.27,887.04,889.44,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",169.46,123.95,100.17,207.15,200.94,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,169.46,123.95,100.17,207.15,200.94,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,43.70,25.20,22.02,65.59,75.35,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,7.23,14.29,7.21,-5.05,
25,Tax For Earlier Years,0.00,199.73,0.00,0.00,0.00,
26,Total Tax Expenses,43.70,232.16,36.31,72.79,70.29,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,125.76,-108.21,63.86,134.36,130.65,
28,Profit/Loss From Continuing Operations,125.76,-108.21,63.86,134.36,130.65,
29,Profit/Loss For The Period,125.76,-108.21,63.86,134.36,130.65,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),9.46,-8.14,4.81,10.14,9.88,
33,Diluted EPS (Rs.),9.46,-8.14,4.80,10.10,9.85,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,53.46,44.42,
42,Tax On Dividend,0.00,0.00,0.00,0.00,9.01,
43,Equity Dividend Rate (%),0.00,0.00,0.00,40.00,50.00,
